id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
6751,George,Keyonte,31.77,UTA,G,CHA,28.00,18.35,2.82,3.26,5.12,0.63,0.14,2.79,3.22,3.45,0.67,6.04,8.88,0.07,0.001,,
6111,Washington,PJ,31.74,DAL,F,@ NOR,35.00,14.10,1.76,7.05,2.19,1.46,1.15,1.92,3.50,1.82,0.64,5.26,6.59,0.26,0.003,,
2464,Paul,Chris,31.66,SAS,G,MEM,30.00,9.27,1.60,4.54,8.47,1.65,0.28,1.89,1.47,1.53,0.10,3.07,4.72,0.19,0.006,,
5682,Porter Jr.,Michael,31.58,DEN,F,HOU,31.00,17.76,2.13,6.34,2.17,0.54,0.52,1.41,4.66,2.05,0.71,6.79,6.58,0.11,0.001,,
3377,Leonard,Kawhi,31.14,LAC,F,BKN,24.00,17.18,1.37,4.75,3.12,1.10,0.56,1.41,4.85,3.37,0.46,6.22,5.83,0.03,0.001,,
6149,Okongwu,Onyeka,30.93,ATL,C,@ CHI,26.00,15.77,0.57,7.54,1.75,0.58,0.82,0.76,5.81,2.44,0.73,6.38,4.57,0.27,0.000,,
5977,Gafford,Daniel,30.39,DAL,F,@ NOR,25.00,15.07,0.00,7.75,1.30,0.49,1.42,1.08,6.38,2.31,1.15,6.38,2.02,0.27,0.000,,
5973,Claxton,Nicolas,30.24,BKN,C,@ LAC,29.00,11.64,0.05,8.50,2.11,0.93,1.66,1.55,5.04,1.41,1.26,5.09,3.58,0.25,0.002,,
5675,Carter Jr.,Wendell,29.95,ORL,C,@ MIL,32.00,12.05,1.11,8.49,2.48,0.96,0.65,1.30,3.40,1.92,0.87,4.51,4.85,0.29,0.003,,
6771,Jackson-Davis,Trayce,29.84,GSW,C,@ MIN,30.00,12.90,0.00,7.26,2.58,0.79,1.30,1.09,5.73,1.44,1.07,5.73,2.97,0.24,0.002,,
3957,Wiggins,Andrew,29.71,GSW,F,@ MIN,34.00,16.87,2.09,4.70,2.17,0.96,0.71,1.44,4.04,2.52,0.79,6.13,7.62,0.03,0.000,,
5039,Oubre,Kelly,29.70,PHI,F,NYK,37.00,14.82,1.39,6.16,1.94,1.36,0.71,1.41,4.25,2.15,0.73,5.64,6.27,0.09,0.000,,
6764,Jaquez Jr.,Jaime,29.54,MIA,F,@ LAL,31.00,13.31,0.93,5.88,3.88,1.41,0.27,1.71,4.04,2.44,0.77,4.97,5.22,0.06,0.001,,
6743,Sensabaugh,Brice,29.33,UTA,F,CHA,26.00,17.39,2.90,4.31,2.87,0.73,0.24,2.38,3.18,2.33,0.22,6.08,7.25,0.03,0.000,Questionable,
3399,Thompson,Klay,28.56,DAL,G,@ NOR,28.00,17.90,3.80,3.13,2.04,0.86,0.35,1.33,2.64,1.22,0.08,6.44,7.93,0.02,0.000,Questionable,
3908,Capela,Clint,28.21,ATL,C,@ CHI,22.00,11.73,0.00,9.08,1.35,0.53,1.00,0.87,5.37,0.99,0.76,5.37,3.43,0.32,0.000,Questionable,
6937,Castle,Stephon,28.16,SAS,G,MEM,31.00,13.88,1.20,3.17,5.24,1.07,0.45,2.54,3.73,2.82,1.22,4.93,7.93,0.06,0.001,,
6531,Watson,Peyton,27.66,DEN,G,HOU,35.00,13.01,1.09,5.13,1.92,1.04,1.67,1.39,3.51,2.72,0.84,4.60,5.16,0.06,0.000,,
6740,Clowney,Noah,27.65,BKN,F,@ LAC,31.00,14.44,2.70,5.76,1.53,0.75,0.73,1.37,2.13,2.08,0.47,4.83,6.87,0.06,0.000,,
6291,Johnson,Keon,27.55,BKN,G,@ LAC,33.00,14.71,2.55,4.59,1.95,1.57,0.42,2.23,2.90,1.26,0.39,5.45,9.21,0.03,0.000,,
6560,Martin,Tyrese,27.45,BKN,G,@ LAC,32.00,13.52,2.63,5.93,2.48,0.88,0.25,1.73,2.25,1.13,0.53,4.88,6.99,0.06,0.001,,
6962,Collier,Isaiah,27.18,UTA,G,CHA,29.00,8.44,0.77,4.93,7.15,1.07,0.33,3.03,2.63,0.87,0.61,3.40,5.59,0.12,0.004,,
6400,Wallace,Keaton,27.01,ATL,G,@ CHI,30.00,13.44,2.25,3.89,3.33,1.22,0.45,1.55,2.84,1.01,0.18,5.09,7.26,0.02,0.000,G-League,
6954,Missi,Yves,26.63,NOR,C,DAL,27.00,9.83,0.00,8.72,1.53,0.64,1.33,1.22,3.81,2.21,1.10,3.81,2.99,0.19,0.000,Probable,
3914,Dinwiddie,Spencer,26.34,DAL,G,@ NOR,32.00,13.14,1.96,2.72,4.66,0.87,0.34,1.26,2.09,3.08,0.59,4.05,6.12,0.02,0.000,,
5700,DiVincenzo,Donte,26.04,MIN,G,GSW,28.00,11.84,2.77,3.88,3.91,1.22,0.27,1.80,1.27,0.99,0.20,4.04,6.02,0.01,0.000,Injured,
6308,Williams,Ziaire,25.97,BKN,F,@ LAC,29.00,13.51,1.51,5.56,1.70,1.25,0.27,1.83,3.47,2.04,0.48,4.98,6.07,0.06,0.000,Questionable,
6322,Grimes,Quentin,25.91,DAL,G,@ NOR,28.00,13.72,2.21,4.61,2.40,0.92,0.25,1.31,2.55,1.99,0.58,4.76,5.45,0.02,0.000,,
5267,Yabusele,Guerschon,25.53,PHI,F,NYK,32.00,11.14,1.76,6.28,2.12,0.85,0.62,1.14,2.17,1.52,0.69,3.93,4.02,0.07,0.001,,
6188,McDaniels,Jaden,25.37,MIN,F,GSW,31.00,11.14,1.38,5.89,1.65,1.22,0.90,1.21,3.03,0.94,0.36,4.41,5.34,0.05,0.000,,
6968,Filipowski,Kyle,25.34,UTA,C,CHA,24.00,10.26,1.05,6.60,2.81,1.00,0.38,1.53,2.81,1.49,0.83,3.86,4.21,0.06,0.001,,
3551,Middleton,Khris,25.34,MIL,F,ORL,24.00,10.95,1.34,4.62,4.54,0.89,0.23,2.27,2.64,1.65,0.27,3.98,4.79,0.02,0.001,Questionable,
5967,Reid,Naz,25.02,MIN,C,GSW,23.00,12.52,1.85,5.02,1.66,0.79,0.94,1.45,2.81,1.35,0.47,4.66,5.43,0.05,0.000,,
3004,Holiday,Jrue,24.74,BOS,G,@ TOR,31.00,11.32,1.74,4.03,3.48,1.05,0.46,1.51,2.38,1.34,0.19,4.12,5.08,0.02,0.000,,
6321,Dosunmu,Ayo,24.67,CHI,G,ATL,26.00,11.57,1.39,3.23,4.47,0.79,0.39,1.45,3.14,1.12,0.25,4.53,4.16,0.02,0.000,,
5047,Rozier,Terry,24.50,MIA,G,@ LAL,31.00,12.43,1.68,3.91,3.32,0.73,0.33,1.57,2.85,1.69,0.22,4.53,6.09,0.02,0.000,,
6195,Marshall,Naji,24.40,DAL,F,@ NOR,27.00,14.41,1.18,3.37,2.26,1.09,0.16,1.46,4.63,1.61,0.36,5.81,5.75,0.02,0.000,Questionable,
5902,Johnson,Keldon,24.39,SAS,F,MEM,24.00,13.14,1.26,5.22,1.90,0.62,0.23,1.08,3.46,2.44,0.72,4.72,5.59,0.06,0.000,,
5491,Brooks,Dillon,24.13,HOU,G,@ DEN,36.00,13.69,2.33,3.82,1.84,0.86,0.24,0.97,2.63,1.44,0.26,4.96,7.58,0.02,0.000,,
5042,Portis,Bobby,24.08,MIL,F,ORL,22.00,10.81,1.12,6.82,1.57,0.77,0.38,1.14,3.29,0.87,0.25,4.41,4.68,0.06,0.000,,
2846,Lopez,Brook,24.03,MIL,C,ORL,32.00,11.18,1.77,4.57,1.50,0.64,1.67,1.29,2.44,0.99,0.30,4.21,4.83,0.02,0.000,,
6526,Braun,Christian,23.73,DEN,G,HOU,30.00,12.47,0.87,4.48,1.69,0.94,0.65,1.05,3.87,2.12,0.64,4.74,4.54,0.02,0.000,,
6747,Dick,Gradey,23.58,TOR,G,BOS,29.00,14.12,2.17,3.63,1.86,0.71,0.13,1.31,2.80,2.01,0.26,4.97,7.48,0.02,0.000,,
6521,Jovic,Nikola,23.18,MIA,F,@ LAL,28.00,10.55,1.51,4.58,2.84,0.86,0.34,1.07,2.22,1.58,0.35,3.73,4.43,0.02,0.000,,
6032,Hachimura,Rui,22.49,LAL,F,MIA,32.00,10.68,1.33,5.42,1.28,0.82,0.59,0.87,2.78,1.13,0.34,4.11,4.55,0.04,0.000,,
3435,Barnes,Harrison,22.46,SAS,F,MEM,30.00,12.57,1.57,4.22,1.75,0.57,0.21,0.78,2.51,2.84,0.66,4.08,4.73,0.02,0.000,,
6242,Krejci,Vit,22.15,ATL,G,@ CHI,28.00,8.68,1.39,4.10,3.86,0.93,0.36,1.48,1.80,0.91,0.24,3.19,3.97,0.01,0.000,,
6964,da Silva,Tristan,22.08,ORL,F,@ MIL,32.00,10.95,1.51,5.52,1.74,0.47,0.24,1.24,2.71,1.00,0.23,4.22,5.84,0.04,0.000,,
6163,Achiuwa,Precious,22.07,NYK,F,@ PHI,24.00,8.01,0.37,7.18,1.20,0.67,1.13,1.35,2.88,1.14,0.67,3.25,2.85,0.12,0.000,,
2841,Jordan,DeAndre,22.01,DEN,C,HOU,23.00,6.25,0.00,8.82,1.52,0.41,1.15,1.46,2.78,0.69,0.76,2.78,1.92,0.04,0.000,,
3674,Schroder,Dennis,21.89,GSW,G,@ MIN,28.00,11.35,1.52,2.58,3.81,0.79,0.15,2.11,2.53,1.73,0.28,4.05,5.84,0.01,0.000,,
5453,Isaac,Jonathan,21.87,ORL,F,@ MIL,22.00,7.95,0.92,5.92,0.78,1.17,1.43,0.68,1.92,1.35,0.54,2.84,4.00,0.02,0.000,,
6158,Williams,Patrick,21.66,CHI,F,ATL,24.00,9.78,1.63,4.21,2.18,0.91,0.69,1.38,1.82,1.25,0.24,3.45,4.85,0.01,0.000,,
6542,Christie,Max,21.55,LAL,G,MIA,32.00,10.82,1.47,3.31,2.27,0.90,0.56,0.97,2.04,2.33,0.42,3.51,4.63,0.01,0.000,,
6942,Edey,Zach,21.41,MEM,C,@ SAS,20.00,9.11,0.36,6.68,0.90,0.61,0.89,1.33,3.37,1.29,0.69,3.73,3.16,0.05,0.000,Playing,
3689,Caldwell-Pope,Kentavious,21.24,ORL,G,@ MIL,32.00,10.66,1.93,2.50,2.03,1.35,0.59,0.88,1.80,1.27,0.15,3.73,4.73,0.01,0.000,,
6327,Aldama,Santi,20.91,MEM,F,@ SAS,20.00,8.28,1.10,6.08,1.89,0.61,0.40,0.87,2.13,0.72,0.24,3.23,3.67,0.04,0.000,Questionable,
6184,Pritchard,Payton,20.89,BOS,G,@ TOR,24.00,10.95,2.63,2.86,2.51,0.76,0.11,0.93,1.15,0.76,0.15,3.78,4.55,0.01,0.000,,
2711,Conley,Mike,20.80,MIN,G,GSW,23.00,8.12,1.68,2.53,4.38,1.08,0.22,1.01,0.97,1.14,0.13,2.65,4.27,0.01,0.000,,
5364,Hield,Buddy,20.71,GSW,G,@ MIN,27.00,11.60,2.50,3.50,1.09,0.91,0.34,1.34,1.77,0.56,0.08,4.27,6.02,0.01,0.000,,
6741,Black,Anthony,20.69,ORL,G,@ MIL,25.00,10.30,0.89,3.09,2.92,0.79,0.50,1.79,2.59,2.45,0.80,3.48,4.89,0.01,0.000,,
6571,Santos,Gui,20.60,GSW,F,@ MIN,27.00,9.50,1.38,4.75,1.84,0.75,0.44,1.37,2.08,1.20,0.41,3.46,4.31,0.01,0.000,,
5648,Boucher,Chris,20.35,TOR,F,BOS,19.00,10.77,1.47,4.57,0.69,0.54,0.65,0.61,2.24,1.88,0.53,3.71,4.27,0.02,0.000,,
5980,Martin,Cody,20.09,CHA,F,@ UTA,25.00,7.92,1.02,3.99,2.35,1.20,0.64,1.09,2.02,0.82,0.38,3.04,3.67,0.01,0.000,Probable,
6731,Whitmore,Cam,19.88,HOU,F,@ DEN,20.00,12.44,1.54,2.67,1.14,0.68,0.36,0.94,3.00,1.82,0.81,4.54,5.50,0.01,0.000,,
6974,Wells,Jaylen,19.63,MEM,F,@ SAS,27.00,10.81,1.78,3.76,1.56,0.58,0.12,1.05,2.10,1.27,0.28,3.88,5.10,0.01,0.000,,
6943,Williams,Cody,19.53,UTA,G,CHA,32.00,9.23,1.23,3.41,2.28,0.80,0.61,1.66,2.02,1.50,0.68,3.25,5.56,0.01,0.000,Questionable,
5767,Eubanks,Drew,19.46,UTA,C,CHA,18.00,7.53,0.03,5.95,1.29,0.47,1.08,1.19,3.06,1.32,0.53,3.09,2.06,0.02,0.000,,
6080,Alexander-Walker,Nickeil,19.19,MIN,G,GSW,24.00,9.02,1.68,2.71,2.87,0.72,0.46,1.46,1.60,0.78,0.28,3.28,4.15,0.00,0.000,,
2730,Horford,Al,18.90,BOS,C,@ TOR,24.00,6.92,1.43,4.43,2.02,0.64,0.88,0.70,1.16,0.31,0.05,2.59,2.97,0.00,0.000,,
6094,Mathews,Garrison,18.79,ATL,G,@ CHI,23.00,11.21,2.71,1.78,1.48,0.79,0.28,0.72,0.70,1.68,0.36,3.41,4.85,0.00,0.000,,
5695,Mykhailiuk,Svi,18.70,UTA,F,CHA,17.00,10.91,2.32,2.07,2.20,0.62,0.12,1.49,1.39,1.17,0.28,3.71,5.28,0.01,0.000,,
6519,Hardy,Jaden,18.63,DAL,G,@ NOR,22.00,11.83,1.67,2.22,1.73,0.60,0.12,1.70,2.75,1.32,0.25,4.42,5.80,0.01,0.000,Questionable,
6527,Roddy,David,18.48,ATL,F,@ CHI,22.00,8.52,0.95,4.80,1.65,0.50,0.26,1.05,2.26,1.15,0.48,3.21,4.09,0.01,0.000,,
6760,Strawther,Julian,18.18,DEN,G,HOU,23.00,10.98,1.67,2.10,1.43,0.72,0.32,0.99,2.14,1.69,0.40,3.81,4.81,0.01,0.000,,
6363,Alvarado,Jose,18.03,NOR,G,DAL,20.00,7.82,1.50,1.94,2.85,1.35,0.25,0.88,1.26,0.80,0.23,2.76,4.12,0.00,0.000,,
6545,Barlow,Dominick,17.98,ATL,F,@ CHI,18.00,7.84,0.11,4.67,1.60,0.41,0.65,0.57,3.14,1.23,0.54,3.25,2.69,0.01,0.000,,
6299,McBride,Miles,17.97,NYK,G,@ PHI,21.00,8.84,1.67,2.21,2.83,0.73,0.12,0.83,1.49,0.85,0.20,3.16,4.32,0.00,0.000,,
6329,Sharpe,Day'Ron,17.96,BKN,C,@ LAC,15.00,7.41,0.10,5.58,1.09,0.53,0.69,1.17,2.95,1.21,0.67,3.05,2.52,0.02,0.000,,
6326,Robinson-Earl,Jeremiah,17.80,NOR,F,DAL,20.00,7.36,0.90,5.23,1.43,0.64,0.16,0.66,1.86,0.94,0.19,2.76,3.33,0.02,0.000,,
6780,Wilson,Jalen,17.56,BKN,F,@ LAC,26.00,9.48,1.44,3.41,1.58,0.54,0.10,1.14,1.86,1.44,0.27,3.30,4.90,0.01,0.000,,
6171,Smith,Jalen,17.52,CHI,F,ATL,15.00,7.33,1.07,5.29,0.90,0.29,0.71,0.68,1.48,1.16,0.34,2.55,2.86,0.02,0.000,,
5853,Green,Javonte,17.48,NOR,G,DAL,24.00,7.65,0.82,3.81,0.91,0.96,0.85,0.68,1.97,1.25,0.43,2.79,3.03,0.01,0.000,,
6067,Clarke,Brandon,17.36,MEM,F,@ SAS,18.00,7.20,0.11,4.90,1.03,0.78,0.58,0.59,3.11,0.65,0.30,3.22,2.34,0.01,0.000,,
5459,Kennard,Luke,17.01,MEM,G,@ SAS,21.00,7.92,1.88,2.70,2.72,0.52,0.04,0.85,0.70,0.88,0.11,2.58,3.27,0.00,0.000,,
2828,Gordon,Eric,16.96,PHI,G,NYK,28.00,9.81,1.70,1.60,1.65,0.83,0.41,1.31,1.64,1.43,0.36,3.34,4.39,0.00,0.000,,
6300,Mitchell,Davion,16.81,TOR,G,BOS,27.00,5.60,0.84,2.41,4.65,0.61,0.19,1.61,1.29,0.50,0.21,2.13,3.12,0.00,0.000,,
6013,Coffey,Amir,16.73,LAC,F,BKN,24.00,10.10,1.55,2.31,1.21,0.55,0.17,0.60,1.94,1.57,0.29,3.49,3.93,0.01,0.000,,
5028,Looney,Kevon,16.60,GSW,F,@ MIN,18.00,5.14,0.00,5.99,1.57,0.58,0.37,0.57,2.20,0.74,0.53,2.20,1.60,0.00,0.000,,
6566,Champagnie,Julian,16.51,SAS,F,MEM,19.00,8.41,1.88,3.09,1.11,0.56,0.46,0.83,0.99,0.79,0.13,2.87,4.11,0.01,0.000,,
5752,Robinson,Duncan,16.46,MIA,F,@ LAL,19.00,9.43,2.12,1.71,2.12,0.40,0.10,0.70,1.25,0.57,0.09,3.37,4.09,0.00,0.000,,
6583,Green,AJ,16.38,MIL,G,ORL,26.00,8.24,2.33,2.88,1.60,0.50,0.15,0.66,0.39,0.47,0.05,2.72,3.59,0.00,0.000,Questionable,
7004,Beekman,Reece,16.09,BKN,G,@ LAC,20.00,6.35,0.65,1.79,3.91,0.78,0.24,1.47,1.87,0.66,0.24,2.52,3.63,0.00,0.000,,
6173,Green,Josh,16.08,CHA,G,@ UTA,29.00,7.45,1.28,2.56,1.76,1.05,0.27,0.99,1.52,0.57,0.26,2.80,3.36,0.00,0.000,,
6360,Potter,Micah,15.93,UTA,C,CHA,20.00,5.85,1.21,4.96,1.05,0.48,0.57,0.81,0.82,0.58,0.12,2.03,2.70,0.00,0.000,G-League,
5342,Dunn,Kris,15.86,LAC,G,BKN,20.00,5.86,0.86,2.71,2.23,1.34,0.32,0.96,1.50,0.28,0.13,2.36,2.96,0.00,0.000,Questionable,
6334,Sims,Jericho,15.71,NYK,C,@ PHI,24.00,4.07,0.00,6.55,0.97,0.41,0.84,1.01,1.78,0.51,0.30,1.78,0.72,0.00,0.000,,
6754,Hawkins,Jordan,15.57,NOR,G,DAL,20.00,9.26,1.72,2.53,0.97,0.32,0.26,0.66,1.40,1.30,0.24,3.12,5.67,0.00,0.000,,
