Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
597,4607662039,goldengrahams692 (2/20),214.8,172.25,C LOCKED F Jayson Tatum G LOCKED PF Evan Mobley PG Shai Gilgeous-Alexander SF Aaron Wiggins SG Cole Anthony UTIL LOCKED,,,
597,4607024991,cjp66 (10/20),186.65001,172.25,C Evan Mobley F LOCKED G Kelly Oubre Jr. PF Jalen Williams PG Shai Gilgeous-Alexander SF Aaron Wiggins SG Cole Anthony UTIL LOCKED,,,
597,4607662123,winnerwinston (9/20),186.43001,172.25,C Isaiah Hartenstein F LOCKED G Derrick White PF Aaron Wiggins PG Shai Gilgeous-Alexander SF Paul George SG Cole Anthony UTIL LOCKED,,,
597,4607239845,brihoot09,184.26,172.25,C Isaiah Hartenstein F LOCKED G Cason Wallace PF Evan Mobley PG Shai Gilgeous-Alexander SF Isaiah Joe SG Cole Anthony UTIL LOCKED,,,
597,4606475649,jimjengles6 (7/20),181.75,172.25,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF LOCKED PG Darius Garland SF Luguentz Dort SG Cole Anthony UTIL Jarrett Allen,,,
597,4607795836,Scottball64 (1/2),181.53,172.25,C Kristaps Porzingis F Pascal Siakam G LOCKED PF LOCKED PG Shai Gilgeous-Alexander SF Aaron Wiggins SG Kelly Oubre Jr. UTIL Isaiah Hartenstein,,,
597,4606426958,hoodmaster (5/15),174.12,172.25,C Jarrett Allen F LOCKED G Shai Gilgeous-Alexander PF Evan Mobley PG Cason Wallace SF LOCKED SG Bennedict Mathurin UTIL Kristaps Porzingis,,,
597,4607586274,brid523 (1/4),150.87,172.25,C Jarrett Allen F Max Strus G LOCKED PF Paolo Banchero PG Cole Anthony SF Luguentz Dort SG Cason Wallace UTIL Shai Gilgeous-Alexander,,,
605,4607669422,BRUMMIE22 (3/20),186.77,172,C Isaiah Hartenstein F Jalen Williams G Cole Anthony PF LOCKED PG Shai Gilgeous-Alexander SF Aaron Wiggins SG Cason Wallace UTIL LOCKED,,,
605,4606397930,RealCT (2/4),186.76999,172,C Isaiah Hartenstein F LOCKED G Cason Wallace PF Jalen Williams PG Shai Gilgeous-Alexander SF Aaron Wiggins SG Cole Anthony UTIL LOCKED,,,
605,4607598180,jrdhorseman (2/4),186.76999,172,C Isaiah Hartenstein F LOCKED G Cason Wallace PF Jalen Williams PG Shai Gilgeous-Alexander SF Aaron Wiggins SG Cole Anthony UTIL LOCKED,,,
605,4607669426,BRUMMIE22 (7/20),186.76999,172,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF Jalen Williams PG Cole Anthony SF Aaron Wiggins SG Cason Wallace UTIL LOCKED,,,
605,4607662128,winnerwinston (14/20),186.43,172,C LOCKED F Paul George G Cason Wallace PF Aaron Wiggins PG Shai Gilgeous-Alexander SF Jaylen Brown SG Cole Anthony UTIL LOCKED,,,
605,4607047003,jgAllDay (9/20),148.14,172,C Jarrett Allen F LOCKED G Donovan Mitchell PF Aaron Wiggins PG Cason Wallace SF Jaylen Brown SG Cole Anthony UTIL Tyrese Maxey,,,
605,4606393240,mailler1 (2/5),145.87,172,C Isaiah Hartenstein F Isaiah Joe G Cason Wallace PF Kenrich Williams PG Shai Gilgeous-Alexander SF Jayson Tatum SG LOCKED UTIL Jarrett Allen,,,
605,4606766778,jonathan627 (1/2),107.340004,172,C Jarrett Allen F Max Strus G Cole Anthony PF Evan Mobley PG Tyrese Haliburton SF Bennedict Mathurin SG Kelly Oubre Jr. UTIL Jrue Holiday,,,
605,4607814031,ekeef10,102.119995,172,C Kristaps Porzingis F Max Strus G Luguentz Dort PF Pascal Siakam PG Darius Garland SF Isaiah Joe SG CJ McCollum UTIL Jaylen Brown,,,
614,4607599448,egar2246 (15/20),188.82,171.75,C LOCKED F Jalen Williams G Cason Wallace PF Jayson Tatum PG Cole Anthony SF Paul George SG Kelly Oubre Jr. UTIL LOCKED,,,
614,4607879570,jdanielcz (14/20),188.82,171.75,C LOCKED F Paul George G Cason Wallace PF Jalen Williams PG Cole Anthony SF Jayson Tatum SG Kelly Oubre Jr. UTIL LOCKED,,,
614,4606692749,akumakill (14/20),153.04,171.75,C Kristaps Porzingis F LOCKED G Tyrese Haliburton PF Paolo Banchero PG Cason Wallace SF Paul George SG Isaiah Joe UTIL Cole Anthony,,,
614,4607613066,rjnelson2012 (17/20),145.75,171.75,C Kristaps Porzingis F Paolo Banchero G Darius Garland PF Aaron Wiggins PG Shai Gilgeous-Alexander SF Max Strus SG Cason Wallace UTIL LOCKED,,,
614,4607444941,Qables,145.41,171.75,C Kristaps Porzingis F Trey Murphy III G Cole Anthony PF Paolo Banchero PG Jared Butler SF Bennedict Mathurin SG LOCKED UTIL Jarrett Allen,,,
619,4607471312,illwood (11/20),191.55,171.5,C LOCKED F LOCKED G Kelly Oubre Jr. PF Jalen Williams PG Shai Gilgeous-Alexander SF Paul George SG Cole Anthony UTIL Cason Wallace,,,
619,4607636924,Kgabes11 (11/20),189.04001,171.5,C LOCKED F Paul George G Shai Gilgeous-Alexander PF LOCKED PG Cason Wallace SF Max Strus SG Cole Anthony UTIL Tyrese Maxey,,,
619,4607658814,RudebwoyKev (16/20),181.41,171.5,C Kristaps Porzingis F LOCKED G Shai Gilgeous-Alexander PF Evan Mobley PG Cole Anthony SF Max Strus SG Kelly Oubre Jr. UTIL LOCKED,,,
619,4607559573,Colef30,143.24,171.5,C Isaiah Hartenstein F Luguentz Dort G Derrick White PF Pascal Siakam PG Darius Garland SF Bennedict Mathurin SG Cole Anthony UTIL LOCKED,,,
623,4606482972,mcafeend (1/20),181.53,171.25,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF LOCKED PG Cason Wallace SF Max Strus SG Cole Anthony UTIL Kristaps Porzingis,,,
623,4606934154,nickfromcwe (2/20),181.53,171.25,C Isaiah Hartenstein F LOCKED G Cason Wallace PF LOCKED PG Shai Gilgeous-Alexander SF Max Strus SG Cole Anthony UTIL Kristaps Porzingis,,,
623,4607188344,az350z (8/20),181.53,171.25,C Zion Williamson F LOCKED G Cason Wallace PF Jalen Williams PG T.J. McConnell SF LOCKED SG Cole Anthony UTIL Shai Gilgeous-Alexander,,,
623,4606422790,Shabue1 (5/20),179.02,171.25,C Isaiah Hartenstein F Pascal Siakam G Jrue Holiday PF Evan Mobley PG LOCKED SF Aaron Wiggins SG Cole Anthony UTIL LOCKED,,,
623,4607528299,Heffner (1/5),174.12,171.25,C Jarrett Allen F Obi Toppin G Shai Gilgeous-Alexander PF LOCKED PG Darius Garland SF Jayson Tatum SG Cason Wallace UTIL LOCKED,,,
628,4606635006,ryguyryguy (1/20),186.65,171,C LOCKED F Paul George G Darius Garland PF LOCKED PG Cason Wallace SF Aaron Wiggins SG Cole Anthony UTIL Shai Gilgeous-Alexander,,,
628,4607293467,gutp (12/20),184.14,171,C Isaiah Hartenstein F Max Strus G Darius Garland PF LOCKED PG Shai Gilgeous-Alexander SF Paul George SG Cole Anthony UTIL LOCKED,,,
628,4607702522,sasmallen,184.14,171,C Isaiah Hartenstein F Max Strus G Darius Garland PF LOCKED PG Shai Gilgeous-Alexander SF Paul George SG Cole Anthony UTIL LOCKED,,,
628,4607805093,Brewcrew116 (3/20),184.14,171,C Isaiah Hartenstein F Paul George G Shai Gilgeous-Alexander PF LOCKED PG Darius Garland SF Max Strus SG Cole Anthony UTIL LOCKED,,,
628,4607814281,LiamNeeson,184.14,171,C Isaiah Hartenstein F Max Strus G Darius Garland PF LOCKED PG Shai Gilgeous-Alexander SF Paul George SG Cole Anthony UTIL LOCKED,,,
628,4607836782,dajohns8,183.92,171,C Isaiah Hartenstein F LOCKED G Cole Anthony PF Evan Mobley PG Cason Wallace SF Trey Murphy III SG Kelly Oubre Jr. UTIL LOCKED,,,
634,4606686784,Naten (16/20),184.14,170.75,C Jarrett Allen F LOCKED G Cole Anthony PF LOCKED PG Shai Gilgeous-Alexander SF Max Strus SG Paul George UTIL Isaiah Hartenstein,,,
634,4607493818,Dubbzz (7/20),184.14,170.75,C Jarrett Allen F LOCKED G Paul George PF LOCKED PG Shai Gilgeous-Alexander SF Max Strus SG Cole Anthony UTIL Isaiah Hartenstein,,,
634,4606869747,ayotayo (7/20),178.8,170.75,C Kristaps Porzingis F LOCKED G Shai Gilgeous-Alexander PF Jalen Williams PG Jrue Holiday SF Max Strus SG Cole Anthony UTIL LOCKED,,,
634,4606452905,brocksolid21 (6/20),155.55,170.75,C Isaiah Hartenstein F LOCKED G Cason Wallace PF Guerschon Yabusele PG Shai Gilgeous-Alexander SF Tristan da Silva SG Cole Anthony UTIL Kristaps Porzingis,,,
634,4606839531,Robkerny,153.26,170.75,C LOCKED F Bennedict Mathurin G Darius Garland PF Jalen Williams PG Tyrese Maxey SF Aaron Wiggins SG Kelly Oubre Jr. UTIL Cole Anthony,,,
634,4607861865,phd_aggie (12/20),148.48001,170.75,C LOCKED F Kyle Kuzma G Shai Gilgeous-Alexander PF Jalen Williams PG T.J. McConnell SF Dean Wade SG Jordan Poole UTIL Cole Anthony,,,
640,4607737705,ChipotleShark (4/20),214.8,170.5,C Kristaps Porzingis F Jalen Williams G LOCKED PF Pascal Siakam PG Shai Gilgeous-Alexander SF LOCKED SG Cole Anthony UTIL LOCKED,,,
640,4607632941,dallasmike44 (17/20),191.55,170.5,C LOCKED F Luguentz Dort G Kelly Oubre Jr. PF Jalen Williams PG Shai Gilgeous-Alexander SF Paul George SG Cole Anthony UTIL LOCKED,,,
640,4606683557,cj351 (9/20),181.75,170.5,C Jarrett Allen F LOCKED G Shai Gilgeous-Alexander PF Pascal Siakam PG Jordan Poole SF Luguentz Dort SG Cole Anthony UTIL LOCKED,,,
640,4607046999,jgAllDay (5/20),147.92,170.5,C LOCKED F Jayson Tatum G Kelly Oubre Jr. PF Aaron Wiggins PG Cason Wallace SF Jaylen Brown SG Andrew Nembhard UTIL Tyrese Maxey,,,
640,4607475039,camcayj1,107.36,170.5,C Evan Mobley F Justin Champagnie G T.J. McConnell PF Alexandre Sarr PG Shai Gilgeous-Alexander SF Luguentz Dort SG Derrick White UTIL Jrue Holiday,,,
645,4607639600,fatboy788,184.14,170.25,C Jarrett Allen F LOCKED G Shai Gilgeous-Alexander PF Evan Mobley PG Cole Anthony SF LOCKED SG Kelly Oubre Jr. UTIL Cason Wallace,,,
645,4607407666,papaaj1 (6/20),181.75,170.25,C Jarrett Allen F LOCKED G Cason Wallace PF Jalen Williams PG Darius Garland SF LOCKED SG Cole Anthony UTIL Shai Gilgeous-Alexander,,,
645,4607423044,wmillion (13/20),181.75,170.25,C Jarrett Allen F LOCKED G Shai Gilgeous-Alexander PF Pascal Siakam PG Cason Wallace SF Aaron Wiggins SG Cole Anthony UTIL LOCKED,,,
645,4607539401,ajkeller13 (13/18),181.53,170.25,C LOCKED F Pascal Siakam G Shai Gilgeous-Alexander PF Jayson Tatum PG LOCKED SF Luguentz Dort SG Kelly Oubre Jr. UTIL Cason Wallace,,,
645,4606643437,jimjengles6 (16/20),181.30998,170.25,C Isaiah Hartenstein F Jalen Williams G Cason Wallace PF LOCKED PG Jrue Holiday SF Trey Murphy III SG Cole Anthony UTIL LOCKED,,,
645,4607547579,Sajohnson98 (17/20),181.19,170.25,C Jarrett Allen F LOCKED G LOCKED PF Jayson Tatum PG Cole Anthony SF Aaron Wiggins SG Kelly Oubre Jr. UTIL Kristaps Porzingis,,,
645,4606426955,hoodmaster (2/15),179.02,170.25,C Kristaps Porzingis F LOCKED G Darius Garland PF LOCKED PG Shai Gilgeous-Alexander SF Isaiah Joe SG Cole Anthony UTIL Jarrett Allen,,,
645,4606552068,futurehendrix1 (10/20),178.8,170.25,C Isaiah Hartenstein F LOCKED G Cole Anthony PF LOCKED PG Jrue Holiday SF Jaylen Brown SG Andrew Nembhard UTIL Shai Gilgeous-Alexander,,,
645,4606922771,jherelle,148.48,170.25,C Jarrett Allen F LOCKED G Luguentz Dort PF Kyle Kuzma PG Shai Gilgeous-Alexander SF Corey Kispert SG Cole Anthony UTIL Darius Garland,,,
645,4606643433,jimjengles6 (12/20),133.54001,170.25,C Jarrett Allen F Evan Mobley G T.J. McConnell PF Pascal Siakam PG Darius Garland SF LOCKED SG Andrew Nembhard UTIL Myles Turner,,,
655,4607752345,jcooksey87,186.43,170,C Isaiah Hartenstein F Luguentz Dort G LOCKED PF Paolo Banchero PG Cole Anthony SF LOCKED SG Cason Wallace UTIL Jayson Tatum,,,
655,4607789472,vinniemark,176.73001,170,C Myles Turner F LOCKED G Andrew Nembhard PF LOCKED PG Shai Gilgeous-Alexander SF Bennedict Mathurin SG Cole Anthony UTIL Evan Mobley,,,
655,4606398769,DMo2,135.61,170,C Kristaps Porzingis F Aaron Wiggins G Darius Garland PF Evan Mobley PG T.J. McConnell SF Jaylen Brown SG Andrew Nembhard UTIL LOCKED,,,
658,4606504460,joeyfreddy (6/20),184.04,169.75,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF Aaron Wiggins PG Cole Anthony SF Jaylen Brown SG Cason Wallace UTIL LOCKED,,,
658,4607547665,jsander6 (3/5),183.92,169.75,C Jarrett Allen F LOCKED G Shai Gilgeous-Alexander PF Jayson Tatum PG Cole Anthony SF Isaiah Joe SG Kelly Oubre Jr. UTIL LOCKED,,,
658,4606452918,brocksolid21 (19/20),163.06001,169.75,C LOCKED F Jalen Williams G Kelly Oubre Jr. PF Guerschon Yabusele PG Cason Wallace SF Paul George SG Cole Anthony UTIL Tyrese Maxey,,,
658,4607595048,slapshotmo,155.76999,169.75,C Isaiah Hartenstein F Paul George G Cason Wallace PF Paolo Banchero PG Shai Gilgeous-Alexander SF Max Strus SG Eric Gordon UTIL LOCKED,,,
658,4606600336,ChocoBliss (20/20),153.38,169.75,C Isaiah Hartenstein F Isaiah Joe G Shai Gilgeous-Alexander PF LOCKED PG Tyrese Maxey SF Bennedict Mathurin SG Cason Wallace UTIL Kelly Oubre Jr.,,,
658,4607400709,wtaylor1980,143.35999,169.75,C Kristaps Porzingis F Dean Wade G LOCKED PF Obi Toppin PG Shai Gilgeous-Alexander SF Luguentz Dort SG Carlton Carrington UTIL Alexandre Sarr,,,
658,4607730893,Skele1 (1/2),117.26001,169.75,C Isaiah Hartenstein F Luguentz Dort G Kelly Oubre Jr. PF Tristan da Silva PG Tyrese Maxey SF Trey Murphy III SG Bennedict Mathurin UTIL Andrew Nembhard,,,
658,4606764019,ActionDan12,100.05,169.75,C Evan Mobley F Jayson Tatum G T.J. McConnell PF Kyshawn George PG Donovan Mitchell SF Max Strus SG Andrew Nembhard UTIL Jarrett Allen,,,
666,4606583772,JerezFinest (8/9),184.26,169.5,C Myles Turner F LOCKED G Shai Gilgeous-Alexander PF LOCKED PG Cole Anthony SF Aaron Wiggins SG Cason Wallace UTIL Isaiah Hartenstein,,,
666,4607536679,emperordune55 (14/20),181.53,169.5,C Isaiah Hartenstein F Max Strus G Cole Anthony PF LOCKED PG Shai Gilgeous-Alexander SF Jayson Tatum SG Isaiah Joe UTIL LOCKED,,,
666,4607535569,WillT08 (20/20),153.16,169.5,C Isaiah Hartenstein F Jayson Tatum G Kelly Oubre Jr. PF Aaron Wiggins PG Shai Gilgeous-Alexander SF Tristan da Silva SG Cason Wallace UTIL LOCKED,,,
666,4607475695,meyers2305 (5/20),145.63,169.5,C Kristaps Porzingis F LOCKED G Shai Gilgeous-Alexander PF Tristan da Silva PG Darius Garland SF Max Strus SG Cole Anthony UTIL Jarrett Allen,,,
666,4607704340,GDAWGS03014,140.63,169.5,C Isaiah Hartenstein F Obi Toppin G Darius Garland PF Kenrich Williams PG Shai Gilgeous-Alexander SF LOCKED SG Payton Pritchard UTIL Kristaps Porzingis,,,
671,4607533190,acatalogna (11/20),217.31,169.25,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF LOCKED PG Cole Anthony SF Jayson Tatum SG Cason Wallace UTIL LOCKED,,,
671,4606750720,Gr1ssom (2/2),184.14,169.25,C LOCKED F LOCKED G Cole Anthony PF Evan Mobley PG Shai Gilgeous-Alexander SF Luguentz Dort SG Kelly Oubre Jr. UTIL Jarrett Allen,,,
671,4606595352,ChocoBliss (19/20),181.52998,169.25,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF Aaron Wiggins PG Darius Garland SF Jayson Tatum SG Eric Gordon UTIL LOCKED,,,
671,4607836556,MilkShotDabz (2/11),176.84999,169.25,C Jarrett Allen F Evan Mobley G LOCKED PF Pascal Siakam PG Shai Gilgeous-Alexander SF Luguentz Dort SG Cason Wallace UTIL LOCKED,,,
671,4607002096,Kep1215,150.76999,169.25,C Isaiah Hartenstein F LOCKED G Jaylen Brown PF Paolo Banchero PG Shai Gilgeous-Alexander SF Isaiah Joe SG Cason Wallace UTIL Aaron Wiggins,,,
671,4607191699,MrCoon (10/20),146.08998,169.25,C Isaiah Hartenstein F Pascal Siakam G Shai Gilgeous-Alexander PF Aaron Wiggins PG Cason Wallace SF Max Strus SG Luguentz Dort UTIL LOCKED,,,
671,4607786395,keefer231 (12/20),146.08998,169.25,C Isaiah Hartenstein F Luguentz Dort G Max Strus PF Pascal Siakam PG Shai Gilgeous-Alexander SF Aaron Wiggins SG Cason Wallace UTIL LOCKED,,,
671,4607857570,clover99,109.75,169.25,C Jarrett Allen F Evan Mobley G Kelly Oubre Jr. PF Trey Murphy III PG Jared Butler SF Isaiah Joe SG Cason Wallace UTIL Zion Williamson,,,
679,4607542452,madpave (2/3),212.19,169,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF Jayson Tatum PG Cason Wallace SF LOCKED SG LOCKED UTIL Kristaps Porzingis,,,
679,4606426954,hoodmaster (1/15),184.26,169,C Jarrett Allen F LOCKED G Shai Gilgeous-Alexander PF LOCKED PG Cole Anthony SF Luguentz Dort SG Cason Wallace UTIL Isaiah Hartenstein,,,
679,4607795122,waitandsee4 (6/20),181.75,169,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF Evan Mobley PG Cole Anthony SF Luguentz Dort SG Max Strus UTIL LOCKED,,,
679,4607809197,SoonersTide (19/20),181.53,169,C Isaiah Hartenstein F LOCKED G Darius Garland PF Jayson Tatum PG Cason Wallace SF Aaron Wiggins SG Cole Anthony UTIL LOCKED,,,
679,4607232005,Henry113,179.13998,169,C Kristaps Porzingis F Evan Mobley G Shai Gilgeous-Alexander PF Jalen Williams PG LOCKED SF LOCKED SG Cason Wallace UTIL Isaiah Joe,,,
679,4607407664,papaaj1 (4/20),176.62999,169,C Jarrett Allen F LOCKED G Shai Gilgeous-Alexander PF Aaron Wiggins PG Darius Garland SF Jayson Tatum SG Cason Wallace UTIL LOCKED,,,
679,4606594638,pkmb45 (11/20),148.48,169,C Isaiah Hartenstein F Isaiah Joe G Shai Gilgeous-Alexander PF Aaron Wiggins PG Tyrese Haliburton SF Bennedict Mathurin SG Cole Anthony UTIL LOCKED,,,
679,4607692560,ledmonds1011,142.90001,169,C Kristaps Porzingis F Max Strus G Jaylen Brown PF Pascal Siakam PG Cole Anthony SF Bennedict Mathurin SG Kelly Oubre Jr. UTIL LOCKED,,,
687,4607523317,ajkeller13 (10/18),186.31,168.75,C Jarrett Allen F Trey Murphy III G Kelly Oubre Jr. PF Jalen Williams PG Cole Anthony SF Paul George SG LOCKED UTIL LOCKED,,,
687,4607111671,fatchewbacca,184.25998,168.75,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF LOCKED PG Darius Garland SF Aaron Wiggins SG Cason Wallace UTIL Cole Anthony,,,
687,4607407668,papaaj1 (8/20),181.75,168.75,C Jarrett Allen F LOCKED G Shai Gilgeous-Alexander PF Jalen Williams PG Darius Garland SF Aaron Wiggins SG Cole Anthony UTIL LOCKED,,,
687,4606578447,Ronald90 (1/20),179.24,168.75,C Jarrett Allen F LOCKED G Cason Wallace PF Evan Mobley PG Shai Gilgeous-Alexander SF Bennedict Mathurin SG Paul George UTIL LOCKED,,,
687,4607655735,remixboi,153.26,168.75,C Jarrett Allen F LOCKED G Jared Butler PF Evan Mobley PG Tyrese Maxey SF Isaiah Joe SG Cole Anthony UTIL Paul George,,,
687,4607460826,cb_hanson (9/20),143.24,168.75,C Isaiah Hartenstein F Max Strus G Kelly Oubre Jr. PF Evan Mobley PG T.J. McConnell SF Jayson Tatum SG Cason Wallace UTIL LOCKED,,,
687,4607672198,chachie79 (8/20),137.9,168.75,C Isaiah Hartenstein F LOCKED G Andrew Nembhard PF Zion Williamson PG Jrue Holiday SF Jayson Tatum SG Max Strus UTIL Cason Wallace,,,
687,4607368083,rodh73,107.24,168.75,C Yves Missi F Max Strus G T.J. McConnell PF Alexandre Sarr PG Derrick White SF Paul George SG Bennedict Mathurin UTIL Shai Gilgeous-Alexander,,,
695,4606416851,cpworld90 (1/20),184.26,168.5,C Isaiah Hartenstein F LOCKED G Cole Anthony PF LOCKED PG Shai Gilgeous-Alexander SF Aaron Wiggins SG Cason Wallace UTIL Jarrett Allen,,,
695,4606810574,bpaulsen (1/2),184.26,168.5,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF Aaron Wiggins PG Cason Wallace SF LOCKED SG Cole Anthony UTIL Jarrett Allen,,,
695,4607599435,egar2246 (2/20),184.26,168.5,C Isaiah Hartenstein F LOCKED G Cason Wallace PF Aaron Wiggins PG Shai Gilgeous-Alexander SF LOCKED SG Cole Anthony UTIL Jarrett Allen,,,
695,4607798198,kansack (10/20),184.26,168.5,C Isaiah Hartenstein F LOCKED G Cole Anthony PF Aaron Wiggins PG Shai Gilgeous-Alexander SF LOCKED SG Cason Wallace UTIL Jarrett Allen,,,
695,4607850393,biggbrd27 (8/12),184.26,168.5,C Jarrett Allen F LOCKED G Shai Gilgeous-Alexander PF LOCKED PG Cason Wallace SF Aaron Wiggins SG Cole Anthony UTIL Isaiah Hartenstein,,,
695,4607879559,jdanielcz (3/20),184.26,168.5,C Jarrett Allen F LOCKED G Cole Anthony PF Aaron Wiggins PG Shai Gilgeous-Alexander SF LOCKED SG Cason Wallace UTIL Isaiah Hartenstein,,,
695,4606504468,joeyfreddy (14/20),176.84999,168.5,C Myles Turner F LOCKED G Shai Gilgeous-Alexander PF Pascal Siakam PG Darius Garland SF Aaron Wiggins SG LOCKED UTIL Isaiah Hartenstein,,,
695,4606742526,beddod (4/5),150.87,168.5,C Evan Mobley F Max Strus G Cole Anthony PF Jalen Williams PG Shai Gilgeous-Alexander SF Tristan da Silva SG Cason Wallace UTIL LOCKED,,,
695,4606612680,Statedawg18,102.12,168.5,C Jarrett Allen F Al Horford G Jaylen Brown PF Alexandre Sarr PG Darius Garland SF Bilal Coulibaly SG Bennedict Mathurin UTIL Jrue Holiday,,,
704,4606589079,smithbrandon7 (7/20),181.31,168.25,C Kristaps Porzingis F Jaylen Brown G Shai Gilgeous-Alexander PF LOCKED PG Cole Anthony SF Isaiah Joe SG Cason Wallace UTIL LOCKED,,,
704,4607392492,Patrick_Star (1/20),158.28,168.25,C Isaiah Hartenstein F LOCKED G Cason Wallace PF Guerschon Yabusele PG Cole Anthony SF Aaron Wiggins SG Kelly Oubre Jr. UTIL Shai Gilgeous-Alexander,,,
704,4607535562,WillT08 (13/20),158.28,168.25,C Isaiah Hartenstein F LOCKED G Cason Wallace PF Guerschon Yabusele PG Shai Gilgeous-Alexander SF Aaron Wiggins SG Kelly Oubre Jr. UTIL Cole Anthony,,,
704,4607561898,Jonnyrose (1/20),158.28,168.25,C Isaiah Hartenstein F Guerschon Yabusele G Shai Gilgeous-Alexander PF Aaron Wiggins PG Cason Wallace SF LOCKED SG Cole Anthony UTIL Kelly Oubre Jr.,,,
704,4607820984,Davidmwtx (8/8),143.14,168.25,C Isaiah Hartenstein F LOCKED G Brandon Boston Jr. PF Jayson Tatum PG Shai Gilgeous-Alexander SF Bennedict Mathurin SG Cason Wallace UTIL Jonas Valanciunas,,,
704,4607681600,ClassicIndividuals,124.55,168.25,C Kristaps Porzingis F Corey Kispert G Tyrese Maxey PF Guerschon Yabusele PG Cole Anthony SF Tristan da Silva SG Kelly Oubre Jr. UTIL Jarrett Allen,,,
704,4607780698,jenine53,111.7,168.25,C Kristaps Porzingis F Al Horford G Cole Anthony PF Kyle Kuzma PG Jared Butler SF Jayson Tatum SG Derrick White UTIL Wendell Carter Jr.,,,
711,4607533184,acatalogna (5/20),186.65001,168,C Isaiah Hartenstein F Evan Mobley G Cole Anthony PF Guerschon Yabusele PG Shai Gilgeous-Alexander SF LOCKED SG Cason Wallace UTIL LOCKED,,,
711,4607738976,sheabo99 (2/2),186.65001,168,C Isaiah Hartenstein F LOCKED G Kelly Oubre Jr. PF Evan Mobley PG Shai Gilgeous-Alexander SF Isaiah Joe SG Cole Anthony UTIL LOCKED,,,
711,4606673477,mmoseley88,184.26,168,C Isaiah Hartenstein F LOCKED G Darius Garland PF Jalen Williams PG Shai Gilgeous-Alexander SF Isaiah Joe SG Cole Anthony UTIL LOCKED,,,
711,4607293464,gutp (9/20),184.26,168,C Isaiah Hartenstein F LOCKED G Darius Garland PF Jalen Williams PG Shai Gilgeous-Alexander SF Isaiah Joe SG Cole Anthony UTIL LOCKED,,,
711,4607500708,Fithuck (3/4),184.26,168,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF Jalen Williams PG Darius Garland SF Isaiah Joe SG Cole Anthony UTIL LOCKED,,,
711,4607669420,BRUMMIE22 (1/20),184.26,168,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF Jalen Williams PG Darius Garland SF Isaiah Joe SG Cole Anthony UTIL LOCKED,,,
711,4607669436,BRUMMIE22 (17/20),184.26,168,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF Jalen Williams PG Darius Garland SF Isaiah Joe SG Cole Anthony UTIL LOCKED,,,
711,4607669437,BRUMMIE22 (18/20),184.26,168,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF Jalen Williams PG Darius Garland SF Isaiah Joe SG Cole Anthony UTIL LOCKED,,,
711,4607805091,Brewcrew116 (1/20),184.26,168,C Isaiah Hartenstein F LOCKED G Shai Gilgeous-Alexander PF Jalen Williams PG Darius Garland SF Isaiah Joe SG Cole Anthony UTIL LOCKED,,,
711,4606564043,ckep02 (6/20),183.92,168,C Isaiah Hartenstein F LOCKED G Cason Wallace PF Jayson Tatum PG Cole Anthony SF Paul George SG Max Strus UTIL LOCKED,,,
711,4607633980,bernie071392 (6/20),181.75,168,C LOCKED F LOCKED G Shai Gilgeous-Alexander PF Evan Mobley PG Cason Wallace SF Luguentz Dort SG Cole Anthony UTIL Donovan Mitchell,,,
711,4607636930,Kgabes11 (17/20),181.75,168,C LOCKED F Aaron Wiggins G Cason Wallace PF Evan Mobley PG Shai Gilgeous-Alexander SF Bennedict Mathurin SG Cole Anthony UTIL LOCKED,,,
711,4607666050,jermyjermz,145.85,168,C Jarrett Allen F Paolo Banchero G LOCKED PF Dean Wade PG Andrew Nembhard SF Max Strus SG Cole Anthony UTIL Shai Gilgeous-Alexander,,,
711,4607587630,Red_rum720 (3/3),112.259995,168,C Jarrett Allen F Guerschon Yabusele G Jrue Holiday PF Jayson Tatum PG Shai Gilgeous-Alexander SF Isaiah Joe SG Cason Wallace UTIL Jared Butler,,,
711,4607502207,cbu7913,109.53,168,C Yves Missi F Max Strus G Luguentz Dort PF Tristan da Silva PG Shai Gilgeous-Alexander SF Trey Murphy III SG Jaylen Brown UTIL Corey Kispert,,,
726,4607427831,Thegoldcobra (9/20),217.31,167.75,C Isaiah Hartenstein F LOCKED G LOCKED PF Aaron Wiggins PG Shai Gilgeous-Alexander SF Jayson Tatum SG Cole Anthony UTIL LOCKED,,,
