Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
16,4635586466,Knockout007 (3/4),211.87,132,C Richaun Holmes F Naz Reid G Bilal Coulibaly PF Justin Champagnie PG Trae Young SF Zaccharie Risacher SG Dyson Daniels UTIL Jordan Poole,,Georges Niang,PF,11.64%,11.25
17,4635939322,freshout123 (1/2),211.87,131.75,C Richaun Holmes F Jaden McDaniels G Bilal Coulibaly PF Georges Niang PG Trae Young SF Devin Vassell SG Dyson Daniels UTIL Onyeka Okongwu,,Paolo Banchero,PF,10.69%,15
18,4635870723,mrblonde1425 (10/10),192,131.5,C Victor Wembanyama F Corey Kispert G Bilal Coulibaly PF Jeremy Sochan PG Jordan Poole SF Zaccharie Risacher SG Dyson Daniels UTIL Richaun Holmes,,Matas Buzelis,F,10.22%,3.5
19,4635499644,RCKenny65 (1/3),192,131,C Onyeka Okongwu F Zaccharie Risacher G Carlton Carrington PF Paolo Banchero PG Trae Young SF Devin Vassell SG Bilal Coulibaly UTIL Justin Champagnie,,Coby White,SF,9.60%,-0.5
20,4635686089,dayem (2/5),212.87,130.5,C Onyeka Okongwu F Georges Niang G Dyson Daniels PF Aaron Wiggins PG Jordan Poole SF Corey Kispert SG Bilal Coulibaly UTIL Trae Young,,Jaylen Clark,SG,9.59%,0
21,4635902507,lewisdale,211.87,128.5,C Goga Bitadze F Devin Vassell G Dyson Daniels PF Naz Reid PG Trae Young SF Zaccharie Risacher SG Bilal Coulibaly UTIL Richaun Holmes,,Shai Gilgeous-Alexander,G,8.86%,3.5
22,4635371155,Cashoutkita (3/3),232.73999,127.25,C Victor Wembanyama F Justin Champagnie G Jordan Poole PF Georges Niang PG Trae Young SF Gregory Jackson SG Dyson Daniels UTIL Rob Dillingham,,Nikola Vucevic,C,8.21%,2
23,4635100673,michaels2014,251.60999,126.75,C Richaun Holmes F Nickeil Alexander-Walker G Bilal Coulibaly PF Naz Reid PG Trae Young SF Franz Wagner SG Dyson Daniels UTIL Rob Dillingham,,Franz Wagner,SF,7.17%,26.75
23,4635542301,mvandygriff (16/20),251.60999,126.75,C Richaun Holmes F Nickeil Alexander-Walker G Dyson Daniels PF Naz Reid PG Rob Dillingham SF Franz Wagner SG Bilal Coulibaly UTIL Trae Young,,Jimmy Butler,SF,6.81%,6.75
23,4635675794,bjnfan (3/20),251.60999,126.75,C Richaun Holmes F Nickeil Alexander-Walker G Dyson Daniels PF Naz Reid PG Rob Dillingham SF Franz Wagner SG Bilal Coulibaly UTIL Trae Young,,Zaccharie Risacher,SF,6.07%,8.75
26,4635958062,nowitzkifan,212.87,126.5,C Mouhamed Gueye F Jalen Williams G Trae Young PF Justin Champagnie PG Jordan Poole SF Corey Kispert SG Bilal Coulibaly UTIL Dyson Daniels,,Jalen Williams,SF,5.92%,4
26,4635153891,Fantaholic,211.87,126.5,C Richaun Holmes F Deni Avdija G Jordan Poole PF Justin Champagnie PG Trae Young SF Georges Niang SG Dyson Daniels UTIL Onyeka Okongwu,,Alex Caruso,F,5.91%,2
28,4635995696,gmoneyez (1/3),211.87,125.75,C Richaun Holmes F Naz Reid G Trae Young PF Justin Champagnie PG Jordan Poole SF Georges Niang SG Dyson Daniels UTIL Onyeka Okongwu,,Zach Edey,UTIL,5.48%,1.25
29,4635355814,brianc2264,235,125.25,C Onyeka Okongwu F Harrison Barnes G Bilal Coulibaly PF Ayo Dosunmu PG Jordan Poole SF Franz Wagner SG Dyson Daniels UTIL Zach Edey,,Ayo Dosunmu,PF,4.79%,3
29,4635549108,cookster9 (1/7),234.45001,125.25,C Richaun Holmes F Jaylen Clark G Trae Young PF Justin Champagnie PG Jordan Poole SF Jimmy Butler SG Bilal Coulibaly UTIL Dyson Daniels,,Rudy Gobert,C,4.53%,1.25
29,4635521842,Waxmillion82 (1/3),192,125.25,C Onyeka Okongwu F Justin Champagnie G Trae Young PF Zaccharie Risacher PG De'Aaron Fox SF Georges Niang SG Dyson Daniels UTIL Bilal Coulibaly,,Anfernee Simons,SG,4.47%,4.25
32,4635244271,rhino2300,235.87,125,C Onyeka Okongwu F LOCKED G Jordan Poole PF Justin Champagnie PG Rob Dillingham SF Franz Wagner SG Dyson Daniels UTIL Trae Young,,Isaiah Hartenstein,C,4.47%,2
32,4635799957,relay20 (2/2),235,125,C Onyeka Okongwu F Aaron Wiggins G Trae Young PF Justin Champagnie PG Jordan Poole SF Franz Wagner SG Buddy Hield UTIL Richaun Holmes,,Brandin Podziemski,PG,4.46%,0
32,4635438275,bigshan35,211.87,125,C Richaun Holmes F Zaccharie Risacher G Jordan Poole PF Naz Reid PG Trae Young SF Caris LeVert SG Dyson Daniels UTIL Bilal Coulibaly,,Josh Giddey,PG,4.43%,2.5
35,4635445343,Isklebibble (8/20),251.60999,123.75,C Richaun Holmes F Nickeil Alexander-Walker G Trae Young PF Naz Reid PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Buddy Hield,G,4.16%,6.5
35,4635473949,Djstevefog (2/20),251.60999,123.75,C Richaun Holmes F Nickeil Alexander-Walker G Trae Young PF Naz Reid PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Cole Anthony,PG,3.16%,14.5
35,4635492377,jjurado (3/20),251.60999,123.75,C Richaun Holmes F Nickeil Alexander-Walker G Trae Young PF Naz Reid PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Jaren Jackson Jr.,PF,3.04%,4
35,4635542304,mvandygriff (19/20),251.60999,123.75,C Richaun Holmes F Nickeil Alexander-Walker G Trae Young PF Naz Reid PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Gregory Jackson,SF,3.02%,0
35,4635675805,bjnfan (14/20),251.60999,123.75,C Richaun Holmes F Nickeil Alexander-Walker G Trae Young PF Naz Reid PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Caris LeVert,SG,2.92%,7.5
35,4635688301,Brewcrew116 (15/20),251.60999,123.75,C Richaun Holmes F Nickeil Alexander-Walker G Trae Young PF Naz Reid PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Stephon Castle,SG,2.91%,7.25
35,4635802825,Waremblem (3/8),251.60999,123.75,C Richaun Holmes F Nickeil Alexander-Walker G Trae Young PF Naz Reid PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,De'Aaron Fox,PG,2.90%,11
35,4635802828,Waremblem (6/8),251.60999,123.75,C Richaun Holmes F Nickeil Alexander-Walker G Trae Young PF Naz Reid PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Corey Kispert,SF,2.70%,19
35,4635878540,SleepyW (15/20),251.60999,123.75,C Richaun Holmes F Nickeil Alexander-Walker G Trae Young PF Naz Reid PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Larry Nance Jr.,PF,2.45%,11.75
35,4635888567,seth37iso (3/20),251.60999,123.75,C Richaun Holmes F Nickeil Alexander-Walker G Trae Young PF Naz Reid PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Jeremy Sochan,F,2.33%,6.75
35,4635368445,nroehl1 (2/10),211.87,123.75,C Onyeka Okongwu F Jaden McDaniels G Jordan Poole PF Justin Champagnie PG Trae Young SF Georges Niang SG Dyson Daniels UTIL Cole Anthony,,Ja Morant,PG,2.30%,1.5
46,4635874871,MikeRod,234,123.5,C Richaun Holmes F Matas Buzelis G Trae Young PF Naz Reid PG Jordan Poole SF Georges Niang SG Bilal Coulibaly UTIL Dyson Daniels,,Victor Wembanyama,C,2.25%,26.25
47,4635080851,TooKool89,235.87,123.25,C Richaun Holmes F Justin Champagnie G Jordan Poole PF Naz Reid PG Trae Young SF LOCKED SG Dyson Daniels UTIL Bilal Coulibaly,,Malcolm Brogdon,SG,2.23%,6.5
47,4635903177,nini10,216,123.25,C Onyeka Okongwu F LOCKED G Jordan Poole PF Justin Champagnie PG Trae Young SF Georges Niang SG Bilal Coulibaly UTIL Dyson Daniels,,Patrick Williams,SF,2.13%,0
47,4635093783,Stiddabanks (2/4),212.87,123.25,C Onyeka Okongwu F Paolo Banchero G Jordan Poole PF Justin Champagnie PG Trae Young SF Alex Caruso SG Bilal Coulibaly UTIL Richaun Holmes,,Jerami Grant,UTIL,1.75%,-0.5
50,4635762989,Johnrenaurd,211.87,123,C Richaun Holmes F Corey Kispert G Trae Young PF Naz Reid PG Jordan Poole SF Caris LeVert SG Bilal Coulibaly UTIL Onyeka Okongwu,,Isaiah Joe,G,1.63%,0
51,4635783974,themoneyman4,231.73999,122.5,C Naz Reid F Zaccharie Risacher G Bilal Coulibaly PF Justin Champagnie PG Jordan Poole SF Nickeil Alexander-Walker SG Dyson Daniels UTIL Trae Young,,Santi Aldama,F,1.56%,0
52,4636011292,mjacksonready (3/3),232.73999,122.25,C Deandre Ayton F Harrison Barnes G Shai Gilgeous-Alexander PF Justin Champagnie PG Jordan Poole SF Georges Niang SG Devin Vassell UTIL Bilal Coulibaly,,Kentavious Caldwell-Pope,G,1.52%,2.5
52,4635893166,harobutl (3/6),212.87,122.25,C Onyeka Okongwu F Aaron Wiggins G Jordan Poole PF Justin Champagnie PG Trae Young SF Caris LeVert SG Dyson Daniels UTIL Bilal Coulibaly,,Mouhamed Gueye,F,1.37%,0
54,4635101819,md2b15,236.87,122,C Goga Bitadze F LOCKED G Bilal Coulibaly PF Harrison Barnes PG Trae Young SF Franz Wagner SG Luke Kennard UTIL Onyeka Okongwu,,Deandre Ayton,C,1.35%,5.5
54,4635413205,FourLeafClover,235,122,C Onyeka Okongwu F Alex Caruso G Trae Young PF Matas Buzelis PG Jordan Poole SF Corey Kispert SG Dyson Daniels UTIL Bilal Coulibaly,,Goga Bitadze,C,1.22%,6.25
56,4635621566,Sajohnson98 (11/20),211.87,121.75,C Richaun Holmes F Paolo Banchero G Rob Dillingham PF Justin Champagnie PG Jordan Poole SF Franz Wagner SG Dyson Daniels UTIL Onyeka Okongwu,,Shaedon Sharpe,G,0.99%,0
57,4635208616,ledmonds1011 (1/18),235.87,121.25,C Onyeka Okongwu F LOCKED G Trae Young PF Jerami Grant PG Jordan Poole SF Harrison Barnes SG Bilal Coulibaly UTIL Richaun Holmes,,Devin Vassell,SF,0.94%,22.5
58,4635532077,RCKenny65 (3/3),214.13,121,C Onyeka Okongwu F Ayo Dosunmu G Trae Young PF Justin Champagnie PG Jordan Poole SF Zaccharie Risacher SG Cole Anthony UTIL Dyson Daniels,,Jaylin Williams,UTIL,0.93%,0
58,4635766791,amy.jayne (2/2),214.13,121,C Onyeka Okongwu F Larry Nance Jr. G Dyson Daniels PF Ayo Dosunmu PG Jordan Poole SF Zaccharie Risacher SG Bilal Coulibaly UTIL Trae Young,,Tristan Vukcevic,C,0.91%,19
60,4635888582,seth37iso (18/20),255.73999,120.75,C LOCKED F Naz Reid G Dyson Daniels PF Justin Champagnie PG Rob Dillingham SF Franz Wagner SG Bilal Coulibaly UTIL Trae Young,,Quinten Post,C,0.84%,2
61,4635767063,Xaque (9/20),251.60999,120,C Richaun Holmes F Naz Reid G Rob Dillingham PF Justin Champagnie PG Trae Young SF Nickeil Alexander-Walker SG Bilal Coulibaly UTIL Victor Wembanyama,,Harrison Barnes,SF,0.82%,30
61,4635841502,moneyball873 (1/3),238.13,120,C Onyeka Okongwu F LOCKED G Corey Kispert PF Matas Buzelis PG Trae Young SF Franz Wagner SG Bilal Coulibaly UTIL Larry Nance Jr.,,Toumani Camara,G,0.82%,3.25
63,4635648849,kyi007 (1/3),234,119.75,C Richaun Holmes F Matas Buzelis G Bilal Coulibaly PF Naz Reid PG Trae Young SF Caris LeVert SG Dyson Daniels UTIL Jordan Poole,,Jalen Smith,C,0.80%,0
64,4635991359,Bailey01,216,119,C Onyeka Okongwu F Corey Kispert G Jordan Poole PF Zaccharie Risacher PG Trae Young SF LOCKED SG Bilal Coulibaly UTIL Cole Anthony,,Jaylen Wells,SF,0.78%,0
65,4635940013,teamlandfill (6/6),212.87,118.75,C Onyeka Okongwu F Jalen Williams G Bilal Coulibaly PF Georges Niang PG Trae Young SF Zaccharie Risacher SG Dyson Daniels UTIL Richaun Holmes,,Vit Krejci,SG,0.78%,20.75
66,4636007083,Ayo245 (1/7),256.74,118.5,C Richaun Holmes F Deni Avdija G Vit Krejci PF Aaron Wiggins PG Trae Young SF Franz Wagner SG Cole Anthony UTIL LOCKED,,Scotty Pippen Jr.,UTIL,0.76%,0
67,4635582746,cwilsn (13/20),251.60999,118.25,C Richaun Holmes F Paolo Banchero G Rob Dillingham PF Justin Champagnie PG Trae Young SF Franz Wagner SG Nickeil Alexander-Walker UTIL Naz Reid,,Luke Kennard,SG,0.71%,0
68,4635246461,Ampd-Ant111 (1/3),236.87,118,C Zach Edey F LOCKED G Bilal Coulibaly PF Zaccharie Risacher PG Trae Young SF Corey Kispert SG Dyson Daniels UTIL Jordan Poole,,Deni Avdija,SF,0.63%,5.5
68,4635796128,Nobamacare (3/6),231.73999,118,C Richaun Holmes F Justin Champagnie G Trae Young PF Naz Reid PG Anfernee Simons SF Georges Niang SG Bilal Coulibaly UTIL Jordan Poole,,Moses Moody,F,0.60%,0
68,4635852496,tomjk321 (8/20),231.73999,118,C Richaun Holmes F Paolo Banchero G Rob Dillingham PF Justin Champagnie PG Jordan Poole SF Franz Wagner SG Dyson Daniels UTIL Naz Reid,,Kevon Looney,C,0.58%,0
68,4635936721,Firedog50 (11/20),231.73999,118,C Richaun Holmes F Paolo Banchero G Rob Dillingham PF Justin Champagnie PG Jordan Poole SF Franz Wagner SG Dyson Daniels UTIL Naz Reid,,Wendell Carter Jr.,C,0.57%,12.5
68,4635602549,brewcrewaz (7/7),212.87,118,C Richaun Holmes F Paolo Banchero G Trae Young PF Justin Champagnie PG Jordan Poole SF Aaron Wiggins SG Carlton Carrington UTIL Onyeka Okongwu,,Chris Paul,G,0.55%,7.75
68,4635878834,7Figs,211.87,118,C Onyeka Okongwu F Paolo Banchero G Jordan Poole PF Justin Champagnie PG Carlton Carrington SF Franz Wagner SG Dyson Daniels UTIL Rob Dillingham,,Kyshawn George,PF,0.50%,0
74,4635781273,DreamchaserJC (19/20),256.19,117.75,C Naz Reid F Jaylen Clark G Trae Young PF Justin Champagnie PG Jordan Poole SF Franz Wagner SG Dyson Daniels UTIL LOCKED,,Jonathan Isaac,PF,0.44%,12.25
74,4635673007,gregr1224 (6/20),255.73999,117.75,C Naz Reid F LOCKED G Trae Young PF Justin Champagnie PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Clint Capela,C,0.36%,0
74,4635706975,foransound (19/20),255.73999,117.75,C Naz Reid F LOCKED G Jordan Poole PF Justin Champagnie PG Trae Young SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Julian Champagnie,SF,0.35%,2
74,4635877328,lowroda (3/20),255.73999,117.75,C Naz Reid F LOCKED G Trae Young PF Justin Champagnie PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Gary Payton II,SG,0.34%,0
74,4635944726,mcooney00 (14/20),255.73999,117.75,C Naz Reid F LOCKED G Jordan Poole PF Justin Champagnie PG Trae Young SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Vince Williams Jr.,F,0.30%,0
74,4635940863,TheATAQ (1/2),234,117.75,C Onyeka Okongwu F Nickeil Alexander-Walker G Bilal Coulibaly PF Justin Champagnie PG Carlton Carrington SF Jimmy Butler SG Dyson Daniels UTIL Trae Young,,Desmond Bane,SG,0.30%,9.25
80,4635850049,bernie071392 (20/20),253.87,117.5,C Richaun Holmes F Naz Reid G Rob Dillingham PF Justin Champagnie PG Trae Young SF Franz Wagner SG Bilal Coulibaly UTIL Josh Giddey,,Terrence Shannon Jr.,UTIL,0.30%,0
81,4635820398,mikewein (7/20),260.26,117,C Draymond Green F Justin Champagnie G Trae Young PF LOCKED PG Jordan Poole SF Franz Wagner SG Dyson Daniels UTIL Quinten Post,,Keldon Johnson,F,0.28%,8.75
81,4635994178,Rugiatu (2/2),211.87,117,C Richaun Holmes F Jerami Grant G Bilal Coulibaly PF Justin Champagnie PG Trae Young SF Zaccharie Risacher SG De'Aaron Fox UTIL Jordan Poole,,Tristan da Silva,F,0.24%,8.5
83,4635658212,WinnersCirlce,238.13,116.75,C Nikola Vucevic F Justin Champagnie G Dyson Daniels PF LOCKED PG Jordan Poole SF Georges Niang SG Bilal Coulibaly UTIL Trae Young,,Anthony Black,UTIL,0.24%,14.75
83,4635496798,Naten (16/20),232.73999,116.75,C Onyeka Okongwu F Jalen Williams G Rob Dillingham PF Justin Champagnie PG Trae Young SF Franz Wagner SG Carlton Carrington UTIL Richaun Holmes,,Terance Mann,G,0.24%,2.75
85,4635454269,IrishWhips,238.13,116.5,C Richaun Holmes F LOCKED G Jordan Poole PF Zaccharie Risacher PG Trae Young SF Corey Kispert SG Dyson Daniels UTIL Draymond Green,,Scoot Henderson,PG,0.15%,0
85,4636021943,cowboysfan1995 (4/4),238.13,116.5,C Victor Wembanyama F Franz Wagner G Carlton Carrington PF LOCKED PG Cole Anthony SF Zaccharie Risacher SG Buddy Hield UTIL Devin Vassell,,Dominick Barlow,F,0.15%,0
87,4635491179,skip0318 (2/5),236.26001,116.25,C Richaun Holmes F Corey Kispert G Dyson Daniels PF Draymond Green PG Jordan Poole SF Franz Wagner SG Buddy Hield UTIL Onyeka Okongwu,,Pat Spencer,G,0.14%,0
88,4635336203,gunnyhighway15 (6/20),251.60999,116,C Tristan Vukcevic F Naz Reid G Trae Young PF Paolo Banchero PG Jordan Poole SF Nickeil Alexander-Walker SG Bilal Coulibaly UTIL Rob Dillingham,,Jevon Carter,PG,0.13%,0
89,4635836394,1Beezy917 (2/2),259,115.75,C Onyeka Okongwu F Jimmy Butler G Corey Kispert PF Jalen Williams PG LOCKED SF Franz Wagner SG Vit Krejci UTIL Harrison Barnes,,Luka Garza,UTIL,0.13%,0
89,4635408670,austinscott7 (1/3),231.73999,115.75,C Onyeka Okongwu F Justin Champagnie G Dyson Daniels PF Naz Reid PG Jordan Poole SF Nickeil Alexander-Walker SG Bilal Coulibaly UTIL Franz Wagner,,Garrison Mathews,UTIL,0.12%,0
89,4635583238,illwood (16/20),231.73999,115.75,C Onyeka Okongwu F Naz Reid G Bilal Coulibaly PF Justin Champagnie PG Jordan Poole SF Franz Wagner SG Dyson Daniels UTIL Nickeil Alexander-Walker,,Brandon Clarke,UTIL,0.12%,0
89,4635826275,ill64 (18/20),231.73999,115.75,C Naz Reid F Nickeil Alexander-Walker G Bilal Coulibaly PF Justin Champagnie PG Jordan Poole SF Franz Wagner SG Dyson Daniels UTIL Onyeka Okongwu,,Robert Williams,C,0.11%,0
89,4635979659,mark19d509,231.73999,115.75,C Goga Bitadze F Franz Wagner G Bilal Coulibaly PF Georges Niang PG Trae Young SF Deni Avdija SG Anfernee Simons UTIL Carlton Carrington,,Anthony Edwards,SG,0.11%,0
94,4636021240,dnedzelskiy (18/20),255.73999,115.5,C Richaun Holmes F Naz Reid G Jordan Poole PF Justin Champagnie PG Trae Young SF Franz Wagner SG LOCKED UTIL Rob Dillingham,,Donovan Clingan,UTIL,0.11%,0
94,4635606093,snellman (7/20),251.60999,115.5,C Larry Nance Jr. F Naz Reid G Rob Dillingham PF Paolo Banchero PG Trae Young SF Franz Wagner SG Nickeil Alexander-Walker UTIL Richaun Holmes,,John Konchar,UTIL,0.09%,0
94,4635336217,gunnyhighway15 (11/20),235.87,115.5,C LOCKED F Paolo Banchero G Dyson Daniels PF Justin Champagnie PG Rob Dillingham SF Georges Niang SG Bilal Coulibaly UTIL Trae Young,,Trayce Jackson-Davis,C,0.08%,0
94,4635193280,mcarbajal8,234,115.5,C Richaun Holmes F Draymond Green G Jordan Poole PF Naz Reid PG Carlton Carrington SF Franz Wagner SG Dyson Daniels UTIL Bilal Coulibaly,,Chet Holmgren,PF,0.08%,0
94,4635884341,Demskins21,234,115.5,C Richaun Holmes F Nickeil Alexander-Walker G Jordan Poole PF Paolo Banchero PG Trae Young SF Zaccharie Risacher SG Bilal Coulibaly UTIL Ayo Dosunmu,,Mike Conley,G,0.08%,0
94,4635958677,jwells1,234,115.5,C Richaun Holmes F Draymond Green G Carlton Carrington PF Naz Reid PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Dyson Daniels,,Kenrich Williams,PF,0.07%,0
100,4635377225,Britty417,232.73999,115.25,C Victor Wembanyama F Justin Champagnie G Kentavious Caldwell-Pope PF Naz Reid PG Trae Young SF Alex Caruso SG Dyson Daniels UTIL Georges Niang,,Kevin Huerter,G,0.06%,0
101,4635336216,gunnyhighway15 (10/20),258,115,C Nikola Vucevic F LOCKED G Trae Young PF Justin Champagnie PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Rob Dillingham,,Caleb Houstan,SF,0.05%,0
101,4635458669,Ambiance1 (2/2),231.73999,115,C Onyeka Okongwu F Jaden McDaniels G Vit Krejci PF Naz Reid PG Trae Young SF Zaccharie Risacher SG Dyson Daniels UTIL Richaun Holmes,,AJ Johnson,PG,0.05%,0
101,4635882748,hwilson (4/10),231.73999,115,C Richaun Holmes F Nickeil Alexander-Walker G Rob Dillingham PF Paolo Banchero PG Jordan Poole SF Georges Niang SG Dyson Daniels UTIL Victor Wembanyama,,Trevelin Queen,G,0.04%,0
101,4635987848,m0neymike33 (5/20),214.13,115,C Onyeka Okongwu F Paolo Banchero G Jordan Poole PF Matas Buzelis PG Carlton Carrington SF Franz Wagner SG Bilal Coulibaly UTIL Richaun Holmes,,Dalano Banton,PG,0.03%,0
105,4635146957,jbrothers83 (3/20),256.13,114.5,C Richaun Holmes F Draymond Green G Dyson Daniels PF Ayo Dosunmu PG Jordan Poole SF Nickeil Alexander-Walker SG Bilal Coulibaly UTIL Trae Young,,Sandro Mamukelashvili,PF,0.03%,0
105,4635583372,sidewinder (3/10),253.87,114.5,C Onyeka Okongwu F Nickeil Alexander-Walker G Dyson Daniels PF Jimmy Butler PG Trae Young SF Corey Kispert SG Bilal Coulibaly UTIL Rob Dillingham,,Tre Jones,G,0.03%,0
105,4635799408,Kgabes11 (5/20),251.60999,114.5,C Naz Reid F Paolo Banchero G Dyson Daniels PF Justin Champagnie PG Trae Young SF Nickeil Alexander-Walker SG Bilal Coulibaly UTIL Rob Dillingham,,Keaton Wallace,G,0.03%,0
105,4635798415,Justin0462 (1/7),216,114.5,C Richaun Holmes F LOCKED G Bilal Coulibaly PF Georges Niang PG Jordan Poole SF Zaccharie Risacher SG Carlton Carrington UTIL Trae Young,,Khris Middleton,SF,0.03%,0
105,4635720780,salatso22 (6/20),211.87,114.5,C Onyeka Okongwu F Paolo Banchero G Dyson Daniels PF Zaccharie Risacher PG Rob Dillingham SF Caris LeVert SG Bilal Coulibaly UTIL Trae Young,,Dillon Jones,F,0.03%,0
110,4635432862,KMC1978 (20/20),256.13,114.25,C Nikola Vucevic F Justin Champagnie G Bilal Coulibaly PF Draymond Green PG Trae Young SF Corey Kispert SG Dyson Daniels UTIL Nickeil Alexander-Walker,,Talen Horton-Tucker,SG,0.03%,0
111,4635607361,thackspaz (2/3),260.26,114,C Richaun Holmes F LOCKED G Trae Young PF Draymond Green PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Quinten Post,,Jackson Rowe,SF,0.02%,0
111,4635749778,jeriowa (1/5),260.26,114,C Richaun Holmes F LOCKED G Trae Young PF Draymond Green PG Jordan Poole SF Franz Wagner SG Bilal Coulibaly UTIL Quinten Post,,Joe Ingles,F,0.02%,0
111,4635885512,eyeangel2020 (8/8),233.73999,114,C Richaun Holmes F Georges Niang G Bilal Coulibaly PF Jaren Jackson Jr. PG Jordan Poole SF Franz Wagner SG Dyson Daniels UTIL Zach Edey,,Gary Harris,F,0.02%,1.25
