Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
24,4684376576,ajimale08 (1/20),304.56,67.5,C Jusuf Nurkic F Jonathan Mogbo G Andrew Nembhard PF Kyle Filipowski PG Isaiah Collier SF Jayson Tatum SG Keyonte George UTIL LOCKED,,Al Horford,F,3.63%,0
24,4684225821,Kreep333 (3/4),280.25998,67.5,C Myles Turner F Pascal Siakam G Tyrese Haliburton PF Brice Sensabaugh PG Isaiah Collier SF Jarace Walker SG Andrew Nembhard UTIL LOCKED,,DeMar DeRozan,SF,3.62%,15
26,4684321332,rino28 (4/4),265.34,66.75,C Myles Turner F DaQuan Jeffries G Collin Sexton PF Pascal Siakam PG Tyrese Haliburton SF Aaron Nesmith SG Andrew Nembhard UTIL Malik Monk,,Marcus Sasser,SG,3.30%,0
27,4684298007,Skele1 (1/2),280.11,66.25,C Domantas Sabonis F Aaron Nesmith G Seth Curry PF Keegan Murray PG Isaiah Collier SF LOCKED SG Collin Sexton UTIL Tyrese Haliburton,,Seth Curry,G,3.27%,4.5
27,4684056718,Killjoy101 (2/10),265.14,66.25,C Domantas Sabonis F Brice Sensabaugh G Seth Curry PF Miles Bridges PG KJ Simpson SF Zach LaVine SG Collin Sexton UTIL DaQuan Jeffries,,Immanuel Quickley,PG,3.05%,6.5
29,4684323128,kietstrom (4/4),307.33002,65.75,C Jusuf Nurkic F LOCKED G Seth Curry PF Jonathan Mogbo PG Tyrese Haliburton SF DeMar DeRozan SG LOCKED UTIL Pascal Siakam,,AJ Lawson,SG,2.95%,0
29,4684426845,cdink1014 (2/5),304.56,65.75,C Jusuf Nurkic F Pascal Siakam G Jrue Holiday PF Jonathan Mogbo PG Tyrese Haliburton SF Brice Sensabaugh SG Collin Sexton UTIL LOCKED,,Keyonte George,PG,2.92%,12
29,4684329919,Bigboy329 (1/3),280.61002,65.75,C Oscar Tshiebwe F Johnny Juzang G Tyrese Haliburton PF Keegan Murray PG KJ Simpson SF Zach LaVine SG LOCKED UTIL Jusuf Nurkic,,Andrew Nembhard,SG,2.68%,11.75
32,4684285668,egar2246 (11/20),329.81,65.5,C Jusuf Nurkic F Jonathan Mogbo G Immanuel Quickley PF Pascal Siakam PG Tyrese Haliburton SF LOCKED SG Malik Beasley UTIL Jalen Duren,,Obi Toppin,UTIL,2.64%,6.25
33,4684046579,jewel1010 (1/2),314.44,64.5,C Jusuf Nurkic F Miles Bridges G Immanuel Quickley PF Royce O'Neale PG Isaiah Collier SF Zach LaVine SG Ja'Kobe Walter UTIL Jakob Poeltl,,Collin Gillespie,SG,2.57%,0
33,4684215785,jeffylube (3/20),304.91003,64.5,C Domantas Sabonis F Jonathan Mogbo G KJ Simpson PF Pascal Siakam PG Tyrese Haliburton SF Jamison Battle SG LOCKED UTIL Jusuf Nurkic,,Jrue Holiday,PG,2.52%,1.5
33,4683760976,darrylposton (1/20),293.05,64.5,C Myles Turner F Pascal Siakam G LOCKED PF Kyle Filipowski PG Marcus Sasser SF Brice Sensabaugh SG Keyonte George UTIL Jusuf Nurkic,,Zach LaVine,F,2.19%,13.25
36,4684186743,papaaj1 (2/20),307.43,64,C Jusuf Nurkic F LOCKED G LOCKED PF Kyle Filipowski PG Tyrese Haliburton SF Brice Sensabaugh SG Johnny Juzang UTIL Jalen Duren,,Keegan Murray,PF,2.15%,8
37,4684012704,rino28 (1/4),292.95,63.5,C Myles Turner F Miles Bridges G Jamal Shead PF Pascal Siakam PG Tyrese Haliburton SF DaQuan Jeffries SG LOCKED UTIL Jusuf Nurkic,,Aaron Nesmith,F,2.10%,2
38,4684226333,justajoe2u (5/20),305.01,63,C Jusuf Nurkic F Kyle Filipowski G Dennis Schroder PF Pascal Siakam PG Immanuel Quickley SF Brice Sensabaugh SG Keyonte George UTIL LOCKED,,Jarace Walker,PF,2.03%,0
39,4683931264,MostHatedSkins,280.06,62.5,C Jusuf Nurkic F Aaron Nesmith G LOCKED PF Miles Bridges PG Keon Ellis SF Johnny Juzang SG Zach LaVine UTIL Myles Turner,,T.J. McConnell,G,2.03%,8.5
39,4684227174,KingLaner (1/2),280.06,62.5,C Kyle Filipowski F Pascal Siakam G Zach LaVine PF Keegan Murray PG KJ Simpson SF DaQuan Jeffries SG Andrew Nembhard UTIL LOCKED,,Grayson Allen,F,2.01%,0
39,4684422227,Atl111,277.19,62.5,C Myles Turner F DeMar DeRozan G Zach LaVine PF Keegan Murray PG KJ Simpson SF Aaron Nesmith SG Andrew Nembhard UTIL Jrue Holiday,,Tidjane Salaun,PF,1.99%,6
42,4683844685,austinsin (5/5),317.35,61.75,C Jusuf Nurkic F Pascal Siakam G LOCKED PF Tidjane Salaun PG Tyrese Haliburton SF Jayson Tatum SG AJ Lawson UTIL Jalen Duren,,Collin Sexton,SG,1.84%,11.75
42,4684127068,UniversalFriend (13/20),314.99,61.75,C Jusuf Nurkic F Jonathan Mogbo G Dennis Schroder PF Kyle Filipowski PG Tyrese Haliburton SF Ausar Thompson SG Andrew Nembhard UTIL Jalen Duren,,Orlando Robinson,UTIL,1.82%,0
42,4684174457,joseph2644 (2/5),292.51,61.75,C Jakob Poeltl F Keegan Murray G LOCKED PF Kyle Filipowski PG KJ Simpson SF Brice Sensabaugh SG Zach LaVine UTIL Pascal Siakam,,Johnny Juzang,UTIL,1.67%,14
45,4683959035,SeanGeezy (14/20),309.8,61.5,C Jusuf Nurkic F LOCKED G LOCKED PF Kyle Filipowski PG Tyrese Haliburton SF LOCKED SG Collin Sexton UTIL Domantas Sabonis,,Kristaps Porzingis,UTIL,1.59%,6
45,4683846311,gregdapy (3/10),307.33002,61.5,C Jusuf Nurkic F Pascal Siakam G Tyrese Haliburton PF Miles Bridges PG LOCKED SF Jamison Battle SG LOCKED UTIL Tidjane Salaun,,Jakob Poeltl,C,1.49%,6
47,4684387030,slwillie,309.8,61.25,C Jusuf Nurkic F Brice Sensabaugh G Tyrese Haliburton PF LOCKED PG Isaiah Collier SF DeMar DeRozan SG LOCKED UTIL LOCKED,,Derrick White,G,1.48%,0.75
47,4684286509,dk2k4 (4/4),302.49,61.25,C Jusuf Nurkic F Jonathan Mogbo G KJ Simpson PF Kyle Filipowski PG Tyrese Haliburton SF Tim Hardaway Jr. SG Malik Beasley UTIL Domantas Sabonis,,Jonas Valanciunas,C,1.31%,11.5
47,4683855522,Mast3rBlast3r76 (3/5),292.56,61.25,C Jusuf Nurkic F Brice Sensabaugh G LOCKED PF Tidjane Salaun PG Tyrese Haliburton SF Aaron Nesmith SG Keyonte George UTIL Jalen Duren,,Ronald Holland II,SF,1.28%,0
50,4684350171,muttbunky26,307.28,60.75,C Jusuf Nurkic F Ausar Thompson G Tyrese Haliburton PF Miles Bridges PG KJ Simpson SF DeMar DeRozan SG LOCKED UTIL LOCKED,,Malik Monk,SG,1.22%,3.5
50,4684402385,lacorien88,292.51,60.75,C Myles Turner F Malik Beasley G Seth Curry PF Pascal Siakam PG Tyrese Haliburton SF DeMar DeRozan SG Keon Ellis UTIL LOCKED,,Jamal Shead,PG,1.17%,0
52,4684127073,UniversalFriend (18/20),319.83002,60.5,C Jusuf Nurkic F Jonathan Mogbo G LOCKED PF Pascal Siakam PG Isaiah Collier SF Brice Sensabaugh SG LOCKED UTIL Jalen Duren,,Bradley Beal,G,1.00%,2
53,4684141523,tmarohl (2/3),322.2,60.25,C Jusuf Nurkic F Pascal Siakam G LOCKED PF Jonathan Mogbo PG Tyrese Haliburton SF LOCKED SG LOCKED UTIL Domantas Sabonis,,Payton Pritchard,SG,0.90%,0
53,4683760920,steel_66 (20/20),319.38,60.25,C Jusuf Nurkic F Jonathan Mogbo G LOCKED PF Pascal Siakam PG Tyrese Haliburton SF LOCKED SG Devin Booker UTIL Myles Turner,,DaQuan Jeffries,PF,0.83%,1.25
55,4684357360,slicknative (2/20),317.41003,60,C Jusuf Nurkic F Jonathan Mogbo G LOCKED PF Pascal Siakam PG Tyrese Haliburton SF Brice Sensabaugh SG Dennis Schroder UTIL Jalen Duren,,Bennedict Mathurin,SG,0.81%,5.75
55,4684366463,lawdjosh (1/2),309.8,60,C Jusuf Nurkic F LOCKED G LOCKED PF Tidjane Salaun PG Isaiah Collier SF Johnny Juzang SG LOCKED UTIL Tyrese Haliburton,,Nick Richards,C,0.73%,0
55,4683859601,godkickedme,304.46,60,C Jusuf Nurkic F LOCKED G Tyrese Haliburton PF Keegan Murray PG KJ Simpson SF Johnny Juzang SG Jaylen Brown UTIL Ausar Thompson,,Keon Ellis,SG,0.69%,0
58,4683874536,jake__3 (14/20),317.41003,59.75,C Jusuf Nurkic F Jonathan Mogbo G LOCKED PF Kyle Filipowski PG Tyrese Haliburton SF Jamison Battle SG Keyonte George UTIL Jalen Duren,,Jaylen Brown,SF,0.62%,4
58,4684204214,SpeedRacer101 (19/20),316.51,59.75,C Jusuf Nurkic F LOCKED G Tyrese Haliburton PF Royce O'Neale PG Keyonte George SF Brice Sensabaugh SG Devin Booker UTIL Jalen Duren,,Moussa Diabate,C,0.55%,2.25
58,4684138113,Fantaholic (1/2),309.7,59.75,C Domantas Sabonis F LOCKED G Tyrese Haliburton PF LOCKED PG LOCKED SF DeMar DeRozan SG Zach LaVine UTIL Seth Curry,,Oso Ighodaro,C,0.43%,1.25
58,4684425712,garves3,304.91003,59.75,C Jusuf Nurkic F DeMar DeRozan G KJ Simpson PF Brice Sensabaugh PG Tyrese Haliburton SF Ja'Kobe Walter SG LOCKED UTIL Jalen Duren,,Wendell Moore Jr.,UTIL,0.42%,0
58,4684237126,cardsfan314816 (5/20),302.49,59.75,C Jusuf Nurkic F Jonathan Mogbo G Ja'Kobe Walter PF Miles Bridges PG Tyrese Haliburton SF Brice Sensabaugh SG Malik Monk UTIL Jalen Duren,,Ryan Dunn,PF,0.34%,3.5
58,4684237137,cardsfan314816 (16/20),290.09003,59.75,C Jalen Duren F Kyle Filipowski G KJ Simpson PF Miles Bridges PG Tyrese Haliburton SF Jamison Battle SG Andrew Nembhard UTIL Moussa Diabate,,Trey Lyles,UTIL,0.31%,2.5
64,4683892935,nngolfer (1/2),319.48,59.5,C Jusuf Nurkic F Ausar Thompson G LOCKED PF Al Horford PG Isaiah Collier SF DeMar DeRozan SG LOCKED UTIL Johnny Juzang,,Luke Kornet,C,0.28%,0
64,4684200587,michaelsmith102488 (4/20),307.38,59.5,C Jusuf Nurkic F Ja'Kobe Walter G Tyrese Haliburton PF Brice Sensabaugh PG Isaiah Collier SF Zach LaVine SG LOCKED UTIL LOCKED,,Jared Rhoden,F,0.26%,0
64,4684200596,michaelsmith102488 (13/20),304.65997,59.5,C Jusuf Nurkic F Ja'Kobe Walter G Isaiah Collier PF Brice Sensabaugh PG Tyrese Haliburton SF Zach LaVine SG LOCKED UTIL Collin Gillespie,,Sam Hauser,F,0.26%,0
67,4684076940,Nobamacare (4/13),322.2,59.25,C Jusuf Nurkic F LOCKED G LOCKED PF Jonathan Mogbo PG Tyrese Haliburton SF DeMar DeRozan SG Johnny Juzang UTIL LOCKED,,Simone Fontecchio,PF,0.22%,0
67,4684152606,Gabe57 (8/20),317.75,59.25,C Domantas Sabonis F Jamison Battle G AJ Lawson PF Jonathan Mogbo PG Tyrese Haliburton SF DeMar DeRozan SG Zach LaVine UTIL LOCKED,,Tyus Jones,PG,0.19%,0
67,4684164603,YeaUaintready (14/20),307.28003,59.25,C Jusuf Nurkic F Miles Bridges G LOCKED PF Jonathan Mogbo PG KJ Simpson SF DeMar DeRozan SG LOCKED UTIL Andrew Nembhard,,Josh Okogie,SF,0.13%,7.75
67,4684164609,YeaUaintready (20/20),307.28003,59.25,C Jusuf Nurkic F Miles Bridges G LOCKED PF Jonathan Mogbo PG KJ Simpson SF DeMar DeRozan SG LOCKED UTIL Andrew Nembhard,,Micah Potter,PF,0.12%,6
67,4683795871,az350z (17/20),304.41,59.25,C Jusuf Nurkic F Miles Bridges G Malik Beasley PF Pascal Siakam PG KJ Simpson SF Jayson Tatum SG Seth Curry UTIL LOCKED,,Bol Bol,PF,0.09%,0
67,4684212661,eshell4471 (19/20),294.97998,59.25,C Myles Turner F LOCKED G Bennedict Mathurin PF Keegan Murray PG Tyrese Haliburton SF LOCKED SG Zach LaVine UTIL Collin Sexton,,Svi Mykhailiuk,SF,0.08%,7
73,4684038502,falconmich (13/20),316.96002,59,C Jusuf Nurkic F Jonathan Mogbo G LOCKED PF Kyle Filipowski PG Tyrese Haliburton SF Royce O'Neale SG Keyonte George UTIL Jalen Duren,,Cade Cunningham,PG,0.08%,0
73,4684287407,Checkmyballs47 (2/4),309.8,59,C Jusuf Nurkic F LOCKED G Tyrese Haliburton PF LOCKED PG LOCKED SF Brice Sensabaugh SG Andrew Nembhard UTIL Domantas Sabonis,,Marcus Garrett,SG,0.07%,0
75,4684187435,jimjengles6 (4/5),307.28003,58.75,C Jusuf Nurkic F Kyle Filipowski G LOCKED PF Ausar Thompson PG KJ Simpson SF DeMar DeRozan SG LOCKED UTIL Domantas Sabonis,,RJ Barrett,UTIL,0.07%,0
75,4684363593,Darone2_22,295.02997,58.75,C LOCKED F Brice Sensabaugh G LOCKED PF Miles Bridges PG Isaiah Collier SF Johnny Juzang SG Andrew Nembhard UTIL Aaron Nesmith,,Ochai Agbaji,F,0.07%,0
77,4684286593,nd_football (2/3),322.2,58.5,C Jusuf Nurkic F Ausar Thompson G Tyrese Haliburton PF LOCKED PG Isaiah Collier SF DeMar DeRozan SG LOCKED UTIL LOCKED,,Chris Boucher,UTIL,0.05%,0
77,4683978642,jtchancey (2/20),319.83002,58.5,C Myles Turner F Jonathan Mogbo G LOCKED PF Pascal Siakam PG Tyrese Haliburton SF LOCKED SG Malik Beasley UTIL Jusuf Nurkic,,Cody Martin,SF,0.05%,0
77,4683874527,jake__3 (5/20),317.40997,58.5,C Jusuf Nurkic F Jonathan Mogbo G Dennis Schroder PF Kyle Filipowski PG Tyrese Haliburton SF LOCKED SG Keyonte George UTIL Jalen Duren,,Mark Williams,C,0.05%,0
77,4683994888,the803goat (3/6),317.36005,58.5,C Jusuf Nurkic F Jonathan Mogbo G Tyrese Haliburton PF Pascal Siakam PG KJ Simpson SF Jamison Battle SG LOCKED UTIL Jalen Duren,,Ben Sheppard,SG,0.04%,1.25
77,4684328816,SNE88,317.31,58.5,C Jusuf Nurkic F DeMar DeRozan G Zach LaVine PF Jonathan Mogbo PG LOCKED SF Ja'Kobe Walter SG Tim Hardaway Jr. UTIL Tyrese Haliburton,,Mason Plumlee,C,0.04%,0
77,4683922084,tddvia,316.96002,58.5,C Jusuf Nurkic F Brice Sensabaugh G Keyonte George PF Jonathan Mogbo PG Tyrese Haliburton SF Ausar Thompson SG Devin Booker UTIL LOCKED,,Cole Swider,PF,0.04%,0
77,4684115075,Bojackson_16 (16/20),307.43,58.5,C Jusuf Nurkic F Ausar Thompson G Isaiah Collier PF Kyle Filipowski PG Tyrese Haliburton SF Brice Sensabaugh SG LOCKED UTIL LOCKED,,Lindy Waters III,F,0.03%,0
84,4683840487,shiposki75 (6/20),316.96,58.25,C Jusuf Nurkic F Pascal Siakam G LOCKED PF Kyle Filipowski PG Keyonte George SF Royce O'Neale SG Dennis Schroder UTIL Jalen Duren,,Scottie Barnes,PG,0.03%,0
84,4684286226,PackerRock2 (4/5),294.93,58.25,C Domantas Sabonis F Aaron Nesmith G LOCKED PF Keegan Murray PG LOCKED SF Brice Sensabaugh SG Johnny Juzang UTIL Jusuf Nurkic,,Malachi Flynn,PG,0.03%,0
86,4684408405,lowroda (15/20),319.88,58,C Jalen Duren F Jonathan Mogbo G Tyrese Haliburton PF Kyle Filipowski PG Isaiah Collier SF LOCKED SG Keyonte George UTIL LOCKED,,Thomas Bryant,C,0.03%,4.5
86,4684321910,Amenrabuck (3/20),319.83,58,C Jusuf Nurkic F LOCKED G Dennis Schroder PF Pascal Siakam PG Tyrese Haliburton SF Ausar Thompson SG Keyonte George UTIL LOCKED,,Baylor Scheierman,SF,0.01%,0
86,4684127067,UniversalFriend (12/20),317.41003,58,C Jusuf Nurkic F Pascal Siakam G LOCKED PF Kyle Filipowski PG Andrew Nembhard SF Ja'Kobe Walter SG Dennis Schroder UTIL Jalen Duren,,KJ Martin,SF,0.01%,0
86,4683825471,NYsports247,309.9,58,C Kyle Filipowski F LOCKED G LOCKED PF Pascal Siakam PG Tyrese Haliburton SF LOCKED SG Johnny Juzang UTIL Brice Sensabaugh,,Mason Jones,G,0.01%,0
86,4684200600,michaelsmith102488 (17/20),304.91003,58,C Jusuf Nurkic F Brice Sensabaugh G Tyrese Haliburton PF LOCKED PG Malik Monk SF Ja'Kobe Walter SG Zach LaVine UTIL Jalen Duren,,Kevin Durant,PF,0.01%,0
91,4684309943,cwilsn (3/20),319.78003,57.75,C Jusuf Nurkic F Jonathan Mogbo G Tyrese Haliburton PF Pascal Siakam PG KJ Simpson SF LOCKED SG LOCKED UTIL Jalen Duren,,Lauri Markkanen,F,0.01%,0
91,4683846310,gregdapy (2/10),319.78,57.75,C Jusuf Nurkic F Pascal Siakam G Tyrese Haliburton PF Miles Bridges PG LOCKED SF Ausar Thompson SG Dennis Schroder UTIL LOCKED,,Jae Crowder,C,0.01%,0
91,4683882070,Jimkrause4871,305.06,57.75,C Myles Turner F Malik Beasley G LOCKED PF Brice Sensabaugh PG Immanuel Quickley SF Bennedict Mathurin SG Johnny Juzang UTIL Tyrese Haliburton,,Quenton Jackson,SG,0.01%,0
94,4684380602,goodtimes32 (16/20),317.36002,57.5,C Jusuf Nurkic F LOCKED G Dennis Schroder PF Brice Sensabaugh PG Tyrese Haliburton SF Ausar Thompson SG Zach LaVine UTIL Jalen Duren,,Jalen Bridges,F,0.01%,0
94,4684426981,JamesRoland,307.03,57.5,C Kristaps Porzingis F LOCKED G Collin Sexton PF Kyle Filipowski PG Isaiah Collier SF Brice Sensabaugh SG Andrew Nembhard UTIL LOCKED,,Vasilije Micic,G,0.01%,0
94,4684106399,tclaggett,301.69,57.5,C Domantas Sabonis F Grayson Allen G Bradley Beal PF Jonathan Mogbo PG Tyrese Haliburton SF DeMar DeRozan SG Josh Okogie UTIL Trey Lyles,,Jaden Springer,SG,0.01%,8.25
94,4684275364,philroffi (20/20),294.88,57.5,C Jusuf Nurkic F Kyle Filipowski G LOCKED PF Pascal Siakam PG KJ Simpson SF DaQuan Jeffries SG LOCKED UTIL Domantas Sabonis,,,
94,4684056717,Killjoy101 (1/10),292.11,57.5,C Jusuf Nurkic F Brice Sensabaugh G KJ Simpson PF Jayson Tatum PG Tyrese Haliburton SF Aaron Nesmith SG LOCKED UTIL Johnny Juzang,,,
99,4684226334,justajoe2u (6/20),319.83002,57.25,C Jusuf Nurkic F LOCKED G LOCKED PF Kyle Filipowski PG Tyrese Haliburton SF Johnny Juzang SG Dennis Schroder UTIL Jalen Duren,,,
99,4683994387,BleedORANGE (2/3),309.75,57.25,C LOCKED F LOCKED G Isaiah Collier PF Miles Bridges PG Tyrese Haliburton SF DeMar DeRozan SG Seth Curry UTIL LOCKED,,,
101,4684182835,foransound (1/20),317.8,57,C Jusuf Nurkic F LOCKED G Immanuel Quickley PF Miles Bridges PG Tyrese Haliburton SF Ja'Kobe Walter SG Collin Sexton UTIL Paul Reed,,,
101,4684321316,momuney585,315.43,57,C Domantas Sabonis F Jamison Battle G Immanuel Quickley PF Kyle Filipowski PG Tyrese Haliburton SF Johnny Juzang SG Ja'Kobe Walter UTIL Jamal Shead,,,
101,4684014806,stash2000 (1/20),307.93,57,C Oscar Tshiebwe F Jamison Battle G LOCKED PF Pascal Siakam PG Tyrese Haliburton SF Zach LaVine SG LOCKED UTIL Jusuf Nurkic,,,
101,4684337006,wilkinsa11 (2/3),304.86005,57,C Jalen Duren F Miles Bridges G KJ Simpson PF Jonathan Mogbo PG Tyrese Haliburton SF LOCKED SG Malik Monk UTIL Jusuf Nurkic,,,
105,4684375224,jonforce44 (4/4),322.59,56.75,C Jusuf Nurkic F Pascal Siakam G LOCKED PF Miles Bridges PG LOCKED SF DeMar DeRozan SG LOCKED UTIL Orlando Robinson,,,
105,4684115071,Bojackson_16 (12/20),319.83002,56.75,C Jusuf Nurkic F Jonathan Mogbo G Tyrese Haliburton PF Kyle Filipowski PG Isaiah Collier SF Malik Beasley SG LOCKED UTIL LOCKED,,,
105,4684237136,cardsfan314816 (15/20),319.83,56.75,C Jusuf Nurkic F LOCKED G Isaiah Collier PF Kyle Filipowski PG Tyrese Haliburton SF LOCKED SG Ja'Kobe Walter UTIL Jalen Duren,,,
105,4683779490,Thegoldcobra (15/20),319.38,56.75,C Jusuf Nurkic F LOCKED G Tyrese Haliburton PF Kyle Filipowski PG Isaiah Collier SF Royce O'Neale SG LOCKED UTIL Jalen Duren,,,
105,4683823303,bigwill1972 (15/20),317.36,56.75,C Jusuf Nurkic F Ausar Thompson G Tyrese Haliburton PF Jonathan Mogbo PG T.J. McConnell SF DeMar DeRozan SG Dennis Schroder UTIL LOCKED,,,
105,4684087960,JaredWolf1996 (2/7),307.33002,56.75,C Jusuf Nurkic F Kyle Filipowski G KJ Simpson PF LOCKED PG Tyrese Haliburton SF Ausar Thompson SG LOCKED UTIL Domantas Sabonis,,,
105,4684397177,Antoinemilton (3/3),307.28,56.75,C Jusuf Nurkic F Miles Bridges G Tyrese Haliburton PF LOCKED PG KJ Simpson SF DeMar DeRozan SG LOCKED UTIL Dennis Schroder,,,
105,4684056722,Killjoy101 (6/10),292.11,56.75,C Kyle Filipowski F Keegan Murray G Isaiah Collier PF Jayson Tatum PG Keyonte George SF Bennedict Mathurin SG Seth Curry UTIL LOCKED,,,
113,4684311631,Xsmkxjoker (7/20),319.83002,56.5,C Jusuf Nurkic F LOCKED G LOCKED PF Kyle Filipowski PG Tyrese Haliburton SF Jamison Battle SG Keyonte George UTIL Jalen Duren,,,
