Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
13,4632759181,salatso22 (20/20),274.03003,88,C Jarrett Allen F Ja'Kobe Walter G Darius Garland PF Evan Mobley PG Ty Jerome SF Nick Smith Jr. SG Caris LeVert UTIL Cade Cunningham,,Scottie Barnes,F,10.90%,0
14,4632626750,Xexify (1/3),293.37,87,C Evan Mobley F Devin Vassell G Malik Beasley PF Bobby Portis PG Cade Cunningham SF Max Strus SG LOCKED UTIL LOCKED,,Richaun Holmes,UTIL,10.51%,1.5
15,4632942146,daffybucks24,284.48,86.25,C Brook Lopez F Zaccharie Risacher G Trae Young PF Ausar Thompson PG Damian Lillard SF Nick Smith Jr. SG Devin Vassell UTIL LOCKED,,Tyrese Maxey,G,10.43%,4
16,4633085000,leo888 (4/5),265.98,86,C Jarrett Allen F Tobias Harris G Caris LeVert PF Evan Mobley PG Darius Garland SF De'Andre Hunter SG Dyson Daniels UTIL Max Strus,,Bam Adebayo,PF,9.99%,2.25
17,4632714315,FlynnerPBC,300.48,85.75,C Evan Mobley F Bobby Portis G Darius Garland PF Santi Aldama PG De'Aaron Fox SF De'Andre Hunter SG Malcolm Brogdon UTIL Stephon Castle,,Jaren Jackson Jr.,PF,9.30%,0
17,4632976576,Downandout11 (6/20),285.04,85.75,C Jalen Duren F Tobias Harris G Devin Vassell PF Evan Mobley PG Dyson Daniels SF De'Andre Hunter SG Nick Smith Jr. UTIL LOCKED,,Nick Smith Jr.,SF,9.28%,12.25
17,4632976609,Downandout11 (7/20),285.04,85.75,C Jalen Duren F Tobias Harris G Devin Vassell PF Evan Mobley PG Dyson Daniels SF De'Andre Hunter SG Nick Smith Jr. UTIL LOCKED,,Zaccharie Risacher,SF,9.10%,3.25
17,4632979492,Downandout11 (8/20),285.04,85.75,C Jalen Duren F Tobias Harris G Devin Vassell PF Evan Mobley PG Dyson Daniels SF De'Andre Hunter SG Nick Smith Jr. UTIL LOCKED,,Evan Mobley,PF,9.08%,29
17,4632979662,Downandout11 (9/20),285.04,85.75,C Jalen Duren F Tobias Harris G Devin Vassell PF Evan Mobley PG Dyson Daniels SF De'Andre Hunter SG Nick Smith Jr. UTIL LOCKED,,Trae Young,PG,8.14%,7.25
17,4632979885,Downandout11 (13/20),285.04,85.75,C Jalen Duren F Tobias Harris G Devin Vassell PF Evan Mobley PG Dyson Daniels SF De'Andre Hunter SG Nick Smith Jr. UTIL LOCKED,,Guerschon Yabusele,F,7.40%,0
23,4632643080,dallascowboysbaby (2/2),280.38,84.75,C Onyeka Okongwu F Tobias Harris G De'Aaron Fox PF Zaccharie Risacher PG Dyson Daniels SF De'Andre Hunter SG Devin Vassell UTIL Brook Lopez,,De'Aaron Fox,PG,6.13%,12.75
24,4632431443,Darone2_22 (1/2),285.32,84.5,C Evan Mobley F Georges Niang G Malik Beasley PF Tobias Harris PG De'Aaron Fox SF Devin Vassell SG Stephon Castle UTIL LOCKED,,Zach Edey,UTIL,6.12%,0
25,4632770106,hookers9876 (1/5),296.53,84,C Brook Lopez F Evan Mobley G Trae Young PF De'Andre Hunter PG KJ Simpson SF Justin Champagnie SG LOCKED UTIL Darius Garland,,Kelly Oubre Jr.,SG,6.08%,0
26,4633096992,deez516 (17/20),303.41,83.5,C Evan Mobley F Kyshawn George G Darius Garland PF Nikola Jovic PG Ty Jerome SF Nick Smith Jr. SG Ziaire Williams UTIL Cade Cunningham,,Stephon Castle,PG,5.73%,9.75
27,4633093148,ronfly (4/10),290.98,83,C Onyeka Okongwu F De'Andre Hunter G Dyson Daniels PF Guerschon Yabusele PG Damian Lillard SF Nick Smith Jr. SG Devin Vassell UTIL Zaccharie Risacher,,Nikola Jovic,PF,5.63%,0
27,4632781465,Shmurtle (10/20),289.7,83,C Jalen Duren F Bobby Portis G Darius Garland PF Evan Mobley PG Cade Cunningham SF Max Strus SG Ja'Kobe Walter UTIL LOCKED,,Carlton Carrington,G,5.57%,0
29,4633084999,leo888 (3/5),273.32,82.75,C Onyeka Okongwu F Tobias Harris G Caris LeVert PF Evan Mobley PG Dyson Daniels SF De'Andre Hunter SG Devin Vassell UTIL Jalen Duren,,Ziaire Williams,SG,5.37%,0
30,4633002389,brianr87 (3/10),293.14,82.5,C Jarrett Allen F Max Strus G Ben Simmons PF Evan Mobley PG Dyson Daniels SF Nick Smith Jr. SG LOCKED UTIL Darius Garland,,Keon Johnson,SG,5.32%,0
31,4632399995,Yasz15 (5/7),297.32,81.75,C Evan Mobley F Tobias Harris G Cade Cunningham PF LOCKED PG Ty Jerome SF Zaccharie Risacher SG Luke Kennard UTIL De'Aaron Fox,,Dyson Daniels,SG,5.09%,11
32,4632775594,jackson_0824 (13/20),303.97003,81.5,C Kelly Olynyk F Bam Adebayo G Darius Garland PF Evan Mobley PG KJ Simpson SF Ja'Kobe Walter SG Nick Smith Jr. UTIL Cade Cunningham,,Jalen Duren,C,5.08%,1.5
33,4632592218,bassguy39 (19/20),297.04,81.25,C Victor Wembanyama F Chris Boucher G Ty Jerome PF Evan Mobley PG Damian Lillard SF De'Andre Hunter SG Caris LeVert UTIL Gregory Jackson,,Kyshawn George,SF,5.04%,3.5
33,4633041502,bigwink1951,289.98,81.25,C LOCKED F LOCKED G Cade Cunningham PF Evan Mobley PG Darius Garland SF Tim Hardaway Jr. SG Max Strus UTIL Jarrett Allen,,Cade Cunningham,PG,4.88%,13.75
35,4632974747,keithjsmitt1313,274.31,81,C Jarrett Allen F Scottie Barnes G Ty Jerome PF Evan Mobley PG Darius Garland SF Max Strus SG Caris LeVert UTIL Sam Merrill,,Ty Jerome,PG,4.72%,14.25
35,4632999989,Whakelle89 (5/6),272.91,81,C Moussa Diabate F Ausar Thompson G Darius Garland PF Evan Mobley PG Cade Cunningham SF Max Strus SG Malik Beasley UTIL Duncan Robinson,,Corey Kispert,SG,4.03%,0
37,4632777014,moreto11 (7/7),308.03,80.5,C Onyeka Okongwu F Miles Bridges G KJ Simpson PF Evan Mobley PG Ty Jerome SF Kyshawn George SG LOCKED UTIL LOCKED,,Gregory Jackson,PF,3.80%,0
37,4633107081,smoke33,293.09,80.5,C Jarrett Allen F Evan Mobley G Darius Garland PF De'Andre Hunter PG KJ Simpson SF LOCKED SG Nick Smith Jr. UTIL LOCKED,,Santi Aldama,PF,3.73%,0
39,4632861893,Creekindianwarriors (1/2),312.49,80,C LOCKED F LOCKED G Stephon Castle PF Evan Mobley PG Ty Jerome SF Jaime Jaquez Jr. SG Devin Vassell UTIL Darius Garland,,D'Angelo Russell,SG,3.63%,-0.5
39,4632759164,salatso22 (3/20),274.03003,80,C Jalen Duren F Evan Mobley G Darius Garland PF Bobby Portis PG Ty Jerome SF LOCKED SG Caris LeVert UTIL Jarrett Allen,,Jarrett Allen,C,3.41%,8
41,4632694202,Jbjafarian (13/20),295.47003,79.75,C Victor Wembanyama F De'Andre Hunter G Damian Lillard PF Bobby Portis PG KJ Simpson SF Nick Smith Jr. SG D'Angelo Russell UTIL Kelly Olynyk,,Tobias Harris,PF,3.26%,8.75
41,4632446050,objcehdk (5/10),274.31,79.75,C Jarrett Allen F Ausar Thompson G Cade Cunningham PF Evan Mobley PG Darius Garland SF Max Strus SG Caris LeVert UTIL Gregory Jackson,,Max Strus,F,3.22%,11.5
43,4632619540,Theking1222 (2/2),280.53,79.5,C Mark Williams F Devin Vassell G Damian Lillard PF Miles Bridges PG KJ Simpson SF Zaccharie Risacher SG Max Strus UTIL LOCKED,,Devin Vassell,SF,3.07%,16.25
44,4633073604,MIKOJO (1/2),307.8,79.25,C Evan Mobley F Corey Kispert G Trae Young PF LOCKED PG Cade Cunningham SF Kyshawn George SG Nick Smith Jr. UTIL KJ Simpson,,Ausar Thompson,F,3.05%,6.75
44,4632891817,mpritchard1 (11/20),300.26,79.25,C Richaun Holmes F Zaccharie Risacher G Ty Jerome PF Evan Mobley PG De'Aaron Fox SF Max Strus SG LOCKED UTIL Victor Wembanyama,,Justin Edwards,F,2.88%,0
44,4632453853,PDawg89,292.66,79.25,C Evan Mobley F LOCKED G Ty Jerome PF De'Andre Hunter PG De'Aaron Fox SF Harrison Barnes SG Dyson Daniels UTIL Keldon Johnson,,Kel'el Ware,UTIL,2.86%,2.5
44,4632759180,salatso22 (19/20),289.98,79.25,C Kelly Olynyk F LOCKED G Darius Garland PF Evan Mobley PG Ty Jerome SF Max Strus SG Caris LeVert UTIL Cade Cunningham,,Chris Boucher,F,2.83%,0
44,4632747155,ramals87,277.42,79.25,C Kelly Olynyk F Nick Smith Jr. G Damian Lillard PF De'Andre Hunter PG Darius Garland SF Max Strus SG Caris LeVert UTIL Cade Cunningham,,Luke Kennard,G,2.60%,0
49,4633097737,Weezesworld,296.54,79,C Onyeka Okongwu F Evan Mobley G Nick Smith Jr. PF LOCKED PG Cade Cunningham SF Jaime Jaquez Jr. SG Max Strus UTIL Zaccharie Risacher,,Malcolm Brogdon,SG,2.30%,0
49,4632592769,RDB78,289.7,79,C LOCKED F LOCKED G Ty Jerome PF Evan Mobley PG Darius Garland SF Max Strus SG Caris LeVert UTIL KJ Simpson,,Nic Claxton,C,2.24%,0
51,4632939381,Leroy1947 (6/9),284.2,78.75,C Guerschon Yabusele F Max Strus G Tim Hardaway Jr. PF Evan Mobley PG Cade Cunningham SF Harrison Barnes SG Dyson Daniels UTIL Larry Nance Jr.,,Malik Beasley,G,2.16%,0
51,4632939953,Leroy1947 (7/9),284.2,78.75,C Guerschon Yabusele F Max Strus G Tim Hardaway Jr. PF Evan Mobley PG Cade Cunningham SF Harrison Barnes SG Dyson Daniels UTIL Larry Nance Jr.,,Miles Bridges,PF,2.15%,11
53,4633093184,ronfly (5/10),280.38,78.5,C Onyeka Okongwu F Nick Smith Jr. G Max Strus PF De'Andre Hunter PG Trae Young SF Devin Vassell SG Dyson Daniels UTIL Harrison Barnes,,Ja Morant,G,2.14%,0
54,4632734327,68rafael (1/3),276.71002,78.25,C Jarrett Allen F Devin Vassell G De'Aaron Fox PF Harrison Barnes PG Dyson Daniels SF Zaccharie Risacher SG Nick Smith Jr. UTIL Darius Garland,,Terry Rozier,SG,2.04%,0
54,4632734352,68rafael (2/3),276.71002,78.25,C Jarrett Allen F Devin Vassell G De'Aaron Fox PF Harrison Barnes PG Dyson Daniels SF Zaccharie Risacher SG Nick Smith Jr. UTIL Darius Garland,,Justin Champagnie,SF,2.04%,0
54,4632740791,68rafael (3/3),276.71002,78.25,C Jarrett Allen F Devin Vassell G De'Aaron Fox PF Harrison Barnes PG Dyson Daniels SF Zaccharie Risacher SG Nick Smith Jr. UTIL Darius Garland,,Jeremy Sochan,UTIL,2.04%,5.25
57,4633114210,jomar15,310.47003,77.75,C Guerschon Yabusele F De'Andre Hunter G Tyrese Maxey PF Evan Mobley PG Stephon Castle SF Bruce Brown SG Max Strus UTIL Brook Lopez,,Ochai Agbaji,SF,2.03%,0
57,4633063928,dbeam09,281.09003,77.75,C Tyler Smith F De'Andre Hunter G Stephon Castle PF Ronald Holland II PG Cade Cunningham SF LOCKED SG Nick Smith Jr. UTIL Evan Mobley,,Harrison Barnes,F,1.99%,4
59,4632891816,mpritchard1 (10/20),300.26,77.5,C Richaun Holmes F Harrison Barnes G Ty Jerome PF Evan Mobley PG Darius Garland SF Ja'Kobe Walter SG Dyson Daniels UTIL Victor Wembanyama,,Damian Lillard,PG,1.94%,24
60,4632983356,KD727,295.92004,77,C Onyeka Okongwu F Bam Adebayo G Nick Smith Jr. PF Evan Mobley PG De'Aaron Fox SF Max Strus SG Caris LeVert UTIL LOCKED,,Tyler Herro,PG,1.94%,0
60,4632757164,Deewill131 (1/5),275.25,77,C Jarrett Allen F Max Strus G Ja'Kobe Walter PF Evan Mobley PG Cade Cunningham SF Ausar Thompson SG Donovan Mitchell UTIL Georges Niang,,Cameron Johnson,PF,1.80%,0
62,4632925665,Lamps_Up_77 (19/20),307.92,76.75,C Kelly Olynyk F Bam Adebayo G Darius Garland PF Evan Mobley PG KJ Simpson SF De'Andre Hunter SG LOCKED UTIL Ty Jerome,,Jonathan Mogbo,PF,1.80%,0
63,4633079286,jerdresch (1/6),305.14,76.5,C Kelly Olynyk F Max Strus G Darius Garland PF Evan Mobley PG Ty Jerome SF Corey Kispert SG LOCKED UTIL Miles Bridges,,Mark Williams,C,1.65%,0
63,4632759162,salatso22 (1/20),289.98,76.5,C Jarrett Allen F Ja'Kobe Walter G Cade Cunningham PF Evan Mobley PG Ty Jerome SF Max Strus SG Caris LeVert UTIL LOCKED,,Bobby Portis,PF,1.64%,16.5
65,4633096993,deez516 (18/20),307.58,76.25,C Evan Mobley F Nick Smith Jr. G Darius Garland PF Kyshawn George PG Ty Jerome SF De'Andre Hunter SG D'Angelo Russell UTIL Jaren Jackson Jr.,,Jaime Jaquez Jr.,SF,1.58%,0
65,4633041058,shawnmlesky,264.86002,76.25,C Jalen Duren F Taurean Prince G Trae Young PF Tobias Harris PG Damian Lillard SF Nick Smith Jr. SG Devin Vassell UTIL Andre Jackson Jr.,,Taurean Prince,UTIL,1.54%,3.5
67,4633035015,Twist427,308.53,76,C Victor Wembanyama F Evan Mobley G KJ Simpson PF LOCKED PG Ty Jerome SF Corey Kispert SG Nick Smith Jr. UTIL LOCKED,,Bruce Brown,SG,1.38%,0
67,4632906872,afreaklikeme,277.98,76,C Jarrett Allen F Ausar Thompson G Ty Jerome PF Evan Mobley PG Darius Garland SF LOCKED SG Caris LeVert UTIL Trae Young,,Onyeka Okongwu,UTIL,1.35%,9.25
69,4633024152,DJIRWIN (7/19),304.92,75.75,C Jarrett Allen F LOCKED G Ty Jerome PF Evan Mobley PG Darius Garland SF Ja'Kobe Walter SG Keon Johnson UTIL Cade Cunningham,,Alexandre Sarr,PF,1.35%,0
69,4632759165,salatso22 (4/20),274.03003,75.75,C Jalen Duren F LOCKED G Darius Garland PF Evan Mobley PG Ty Jerome SF Nick Smith Jr. SG Caris LeVert UTIL Jarrett Allen,,Andre Jackson Jr.,F,1.32%,2.75
69,4632991035,Angelisjr (15/17),273.47003,75.75,C Kelly Olynyk F Max Strus G Darius Garland PF Miles Bridges PG Cade Cunningham SF Nick Smith Jr. SG Caris LeVert UTIL Brook Lopez,,Keldon Johnson,SF,1.30%,1.25
69,4632526611,1Golfdraftking8 (5/7),273.02002,75.75,C Evan Mobley F Max Strus G Bilal Coulibaly PF Miles Bridges PG Darius Garland SF Taurean Prince SG Caris LeVert UTIL Jarrett Allen,,Ricky Council IV,SF,1.17%,0
73,4633077866,yawncey,307.53003,75.5,C Bobby Portis F Nikola Jovic G Ty Jerome PF De'Andre Hunter PG Damian Lillard SF LOCKED SG Ziaire Williams UTIL Cade Cunningham,,Scotty Pippen Jr.,PG,1.11%,0
73,4633004809,ehurst40,303.24,75.5,C LOCKED F Guerschon Yabusele G KJ Simpson PF Evan Mobley PG Darius Garland SF Bilal Coulibaly SG Nick Smith Jr. UTIL Jarrett Allen,,Sam Merrill,SG,1.10%,7.5
75,4632837747,Bojackson_16 (7/20),308.03,75,C Jarrett Allen F Ja'Kobe Walter G Damian Lillard PF Miles Bridges PG Ty Jerome SF Devin Vassell SG LOCKED UTIL Richaun Holmes,,Tosan Evbuomwan,F,0.85%,0
75,4633082739,belsergl (10/10),292.08002,75,C Giannis Antetokounmpo F Santi Aldama G Andre Jackson Jr. PF Ronald Holland II PG Damian Lillard SF Kyshawn George SG Stephon Castle UTIL Evan Mobley,,Julian Champagnie,F,0.84%,10.75
75,4632880088,ToledoSlick (18/18),277.2,75,C Evan Mobley F Nikola Jovic G Darius Garland PF Ausar Thompson PG Cade Cunningham SF Zaccharie Risacher SG Max Strus UTIL Josh Green,,Georges Niang,SF,0.69%,8
78,4633082051,eball123 (2/2),273.04,74.75,C Jarrett Allen F Harrison Barnes G Caris LeVert PF Evan Mobley PG Trae Young SF Nick Smith Jr. SG Dyson Daniels UTIL Zaccharie Risacher,,Jaylen Wells,SF,0.64%,0
78,4633052877,kimberlylair (3/10),260.63,74.75,C Mark Williams F Taurean Prince G Gary Trent Jr. PF Miles Bridges PG Stephon Castle SF Josh Green SG Nick Smith Jr. UTIL Evan Mobley,,Ben Simmons,PG,0.63%,0
80,4632944343,justindorr,312.26,74.5,C Jarrett Allen F Devin Vassell G Stephon Castle PF LOCKED PG LOCKED SF Max Strus SG Ziaire Williams UTIL Evan Mobley,,Jake LaRavia,PF,0.57%,0
80,4633043859,marhard,296.31,74.5,C Jarrett Allen F Nick Smith Jr. G D'Angelo Russell PF Evan Mobley PG Cade Cunningham SF Vit Krejci SG Stephon Castle UTIL LOCKED,,Brook Lopez,UTIL,0.55%,16.5
80,4632982905,Mgilley (3/3),273.04,74.5,C Jalen Duren F Ausar Thompson G Devin Vassell PF Zaccharie Risacher PG Cade Cunningham SF Nick Smith Jr. SG Dyson Daniels UTIL Stephon Castle,,Vit Krejci,PG,0.51%,2.25
83,4632434576,flylifeD,316.66,74,C Jarrett Allen F Devin Vassell G Stephon Castle PF Evan Mobley PG LOCKED SF LOCKED SG Dyson Daniels UTIL Zach Edey,,Larry Nance Jr.,C,0.46%,1.25
83,4632997599,lasher74 (3/5),288.71002,74,C Evan Mobley F Miles Bridges G Vit Krejci PF Ausar Thompson PG De'Aaron Fox SF Keldon Johnson SG Dyson Daniels UTIL LOCKED,,Chris Paul,UTIL,0.46%,10.25
85,4632556381,lakersdolphins,314.53,73.75,C Evan Mobley F Nick Smith Jr. G Tyrese Maxey PF Kyshawn George PG De'Aaron Fox SF Ja'Kobe Walter SG Dyson Daniels UTIL Larry Nance Jr.,,Josh Green,F,0.46%,0
85,4632744520,Beandude (8/20),297.04,73.75,C Victor Wembanyama F Evan Mobley G Ty Jerome PF Bobby Portis PG Caris LeVert SF De'Andre Hunter SG LOCKED UTIL Kelly Olynyk,,Haywood Highsmith,PF,0.45%,0
85,4632837742,Bojackson_16 (2/20),291.85,73.75,C Mark Williams F Corey Kispert G Ty Jerome PF Miles Bridges PG Damian Lillard SF Ausar Thompson SG Devin Vassell UTIL Richaun Holmes,,Tim Hardaway Jr.,SF,0.43%,8.25
88,4632905623,NefariousToot (5/6),324.71002,73.5,C Kelly Olynyk F Scottie Barnes G Darius Garland PF Evan Mobley PG Damian Lillard SF Ja'Kobe Walter SG Gradey Dick UTIL Stephon Castle,,Paul George,SF,0.41%,0
88,4632762817,philroffi (2/20),324.43,73.5,C Victor Wembanyama F Chris Boucher G Damian Lillard PF Evan Mobley PG KJ Simpson SF Ja'Kobe Walter SG LOCKED UTIL Kelly Olynyk,,Gary Trent Jr.,G,0.38%,9.25
88,4632494845,Dicasso (1/2),288.86005,73.5,C Guerschon Yabusele F Max Strus G Ty Jerome PF Evan Mobley PG Darius Garland SF LOCKED SG Caris LeVert UTIL Jarrett Allen,,Davion Mitchell,G,0.36%,0
91,4632866837,bhoke0918 (11/20),304.09998,73.25,C Onyeka Okongwu F LOCKED G Damian Lillard PF De'Andre Hunter PG KJ Simpson SF Zaccharie Risacher SG Devin Vassell UTIL LOCKED,,Jonas Valanciunas,C,0.36%,0
91,4632475517,yesman719 (20/20),293.37,73.25,C Victor Wembanyama F LOCKED G Ty Jerome PF Evan Mobley PG Darius Garland SF Nick Smith Jr. SG Caris LeVert UTIL Kelly Olynyk,,Duncan Robinson,G,0.34%,0
91,4632945819,ChopoHustla (2/2),289.98,73.25,C Jalen Duren F Ja'Kobe Walter G Darius Garland PF Evan Mobley PG Cade Cunningham SF Ausar Thompson SG Max Strus UTIL Zach Edey,,Jalen Wilson,F,0.34%,0
91,4632800911,riverrat304,269.09003,73.25,C Brook Lopez F Tobias Harris G Devin Vassell PF Ausar Thompson PG Chris Paul SF Zaccharie Risacher SG Max Strus UTIL Giannis Antetokounmpo,,Tristan Vukcevic,UTIL,0.34%,0
95,4632736269,jtmac1999 (5/20),297.04,73,C Onyeka Okongwu F LOCKED G Ty Jerome PF Evan Mobley PG KJ Simpson SF Ja'Kobe Walter SG Caris LeVert UTIL Victor Wembanyama,,AJ Green,PG,0.32%,9.5
95,4632644216,TheToad328,288.08,73,C Brook Lopez F Bobby Portis G Terry Rozier PF Giannis Antetokounmpo PG Damian Lillard SF Gary Trent Jr. SG LOCKED UTIL Ausar Thompson,,Donovan Mitchell,SG,0.21%,0
95,4632643768,toeknee8883 (9/20),276.15,73,C Mark Williams F Zaccharie Risacher G KJ Simpson PF Harrison Barnes PG Chris Paul SF De'Andre Hunter SG Dyson Daniels UTIL Damian Lillard,,Isaiah Wong,SG,0.20%,4
98,4632973258,BrickHaus2 (6/6),338.92,72.75,C Kelly Olynyk F Kyshawn George G Ja Morant PF Evan Mobley PG Damian Lillard SF Devin Vassell SG Gradey Dick UTIL Jordan Poole,,Seth Curry,G,0.16%,3.75
98,4632634928,Mr_H3mp (4/6),309.32,72.75,C Jarrett Allen F LOCKED G LOCKED PF Evan Mobley PG Darius Garland SF LOCKED SG Devin Vassell UTIL Tobias Harris,,Simone Fontecchio,F,0.15%,1.25
98,4632860442,cmack063 (8/20),308.31,72.75,C Kelly Olynyk F Bilal Coulibaly G Damian Lillard PF Evan Mobley PG Darius Garland SF De'Andre Hunter SG Caris LeVert UTIL LOCKED,,Tidjane Salaun,SF,0.15%,4.25
98,4633100270,TD1979 (5/5),289.7,72.75,C Jarrett Allen F LOCKED G KJ Simpson PF Evan Mobley PG Darius Garland SF Max Strus SG Caris LeVert UTIL LOCKED,,Mouhamed Gueye,PF,0.15%,0
102,4633097089,RDillion,292.64,72.5,C Evan Mobley F Harrison Barnes G Darius Garland PF Taurean Prince PG Cade Cunningham SF LOCKED SG Max Strus UTIL Nic Claxton,,Isaiah Stewart,C,0.13%,12.5
103,4633026032,314OutLawz (5/15),320.33002,72.25,C Kelly Olynyk F Evan Mobley G De'Aaron Fox PF De'Andre Hunter PG Trae Young SF Devin Vassell SG Gradey Dick UTIL Zach Edey,,Ryan Rollins,UTIL,0.12%,2.75
103,4633051319,Batgirl15 (11/20),306.46,72.25,C Jalen Duren F Tobias Harris G Bilal Coulibaly PF Evan Mobley PG Jordan Poole SF Nick Smith Jr. SG Devin Vassell UTIL Kel'el Ware,,Day'Ron Sharpe,UTIL,0.12%,0
103,4632340863,1Golfdraftking8 (2/7),288.47003,72.25,C Evan Mobley F Max Strus G Bilal Coulibaly PF Miles Bridges PG Darius Garland SF Ricky Council IV SG Caris LeVert UTIL Jarrett Allen,,Chris Livingston,F,0.11%,0
106,4632996032,jsaddi (1/3),319.3,72,C Richaun Holmes F Bobby Portis G LOCKED PF Evan Mobley PG Darius Garland SF Bilal Coulibaly SG Nick Smith Jr. UTIL LOCKED,,Ronald Holland II,PF,0.11%,6
106,4632481020,kacktrey7 (3/20),300.99,72,C Jalen Duren F Ja'Kobe Walter G Darius Garland PF Evan Mobley PG De'Aaron Fox SF De'Andre Hunter SG Dyson Daniels UTIL Kelly Olynyk,,Marcus Sasser,PG,0.10%,3
106,4632956212,xenagaby77 (2/2),288.2,72,C Victor Wembanyama F Max Strus G KJ Simpson PF Harrison Barnes PG De'Aaron Fox SF Nick Smith Jr. SG Dyson Daniels UTIL Malcolm Brogdon,,Pat Connaughton,UTIL,0.10%,-0.5
109,4632974518,centralbronchos (1/2),312.71002,71.75,C LOCKED F Ja'Kobe Walter G LOCKED PF Ausar Thompson PG Cade Cunningham SF Devin Vassell SG Dyson Daniels UTIL Damian Lillard,,Moussa Diabate,UTIL,0.09%,9.25
109,4632458516,Smitty7026,304.69,71.75,C LOCKED F Tobias Harris G Ty Jerome PF Evan Mobley PG Darius Garland SF Corey Kispert SG Sam Merrill UTIL Richaun Holmes,,Vasilije Micic,G,0.09%,0
109,4632991022,Angelisjr (13/17),289.98,71.75,C Kelly Olynyk F Max Strus G Cade Cunningham PF Evan Mobley PG Darius Garland SF Ausar Thompson SG Caris LeVert UTIL LOCKED,,Kyle Lowry,PG,0.09%,0
109,4632418438,theonlygman1969,288.97003,71.75,C Jarrett Allen F Bilal Coulibaly G Luke Kennard PF Evan Mobley PG Cade Cunningham SF Ausar Thompson SG Malik Beasley UTIL Nick Smith Jr.,,Dominick Barlow,C,0.08%,1.25
113,4632364188,Flatbushcomb,308.81,71.5,C LOCKED F Jeremy Sochan G Ty Jerome PF Evan Mobley PG Darius Garland SF Nick Smith Jr. SG LOCKED UTIL Malcolm Brogdon,,Tyrese Martin,SG,0.08%,0
113,4632798942,smokinokland (8/8),288.15002,71.5,C Victor Wembanyama F Gary Trent Jr. G Stephon Castle PF Jeremy Sochan PG De'Aaron Fox SF Taurean Prince SG LOCKED UTIL Damian Lillard,,Tyler Smith,F,0.07%,0
115,4632549221,donmafia89 (9/9),296.59,71.25,C Onyeka Okongwu F LOCKED G Darius Garland PF Evan Mobley PG Cade Cunningham SF De'Andre Hunter SG Caris LeVert UTIL Richaun Holmes,,Marcus Smart,SG,0.06%,0
