Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
sidy cissoko,SF/SG/G/F/UTIL,SAC,16.8%,0.0%,0.23%,0.04%,0.03%,$-1.99
vit krejci,PG/SF/G/F/UTIL,ATL,13.97%,0.0%,0.27%,0.19%,0.1%,$-2.0
trey lyles,C/PF/F/UTIL,SAC,14.32%,0.0%,0.24%,0.12%,0.1%,$-2.02
jake laravia,PF/SF/F/UTIL,MEM,14.03%,0.0%,0.29%,0.14%,0.1%,$-2.04
doug mcdermott,PF/SF/F/UTIL,SAC,10.8%,0.0%,0.29%,0.03%,0.01%,$-2.06
zyon pullin,PG/SG/G/UTIL,MEM,13.04%,0.0%,0.16%,0.02%,0.03%,$-2.08
jalen pickett,PG/SG/G/UTIL,DEN,12.14%,0.0%,0.18%,0.08%,0.1%,$-2.13
rob dillingham,PG/G/UTIL,MIN,12.98%,0.0%,0.21%,0.07%,0.1%,$-2.13
jack mcveigh,SG/G/UTIL,HOU,12.23%,0.0%,0.14%,0.02%,0.03%,$-2.13
carlton carrington,PG/SG/G/UTIL,WAS,10.26%,0.0%,0.29%,0.03%,0.03%,$-2.14
keaton wallace,PG/G/UTIL,ATL,11.21%,0.0%,0.17%,0.02%,0.01%,$-2.16
yuki kawamura,PG/G/UTIL,MEM,11.44%,0.0%,0.13%,0.01%,0.03%,$-2.18
landry shamet,SF/SG/G/F/UTIL,NYK,11.1%,0.0%,0.15%,0.02%,0.01%,$-2.18
liam robbins,C/UTIL,MIL,11.46%,0.0%,0.11%,0.02%,0.03%,$-2.19
nate williams,PG/SF/G/F/UTIL,HOU,13.89%,0.0%,0.22%,0.03%,0.03%,$-2.22
isaiah wong,PG/SG/G/UTIL,CHA,14.02%,0.0%,0.13%,0.03%,0.03%,$-2.27
jaylen clark,SF/SG/G/F/UTIL,MIN,12.75%,0.0%,0.12%,0.04%,0.03%,$-2.27
moussa diabate,C/UTIL,CHA,11.84%,0.0%,0.17%,0.03%,0.1%,$-2.28
garrison mathews,SG/G/UTIL,ATL,10.01%,0.0%,0.12%,0.19%,0.34%,$-2.36
javonte green,PF/SF/F/UTIL,NOP,12.03%,0.0%,0.14%,0.03%,0.01%,$-2.36
adam flagler,PG/G/UTIL,OKC,9.13%,0.0%,0.1%,0.01%,0.01%,$-2.36
branden carlson,C/UTIL,OKC,8.93%,0.0%,0.06%,0.01%,0.03%,$-2.39
johnny furphy,SF/SG/G/F/UTIL,IND,10.66%,0.0%,0.08%,0.04%,0.03%,$-2.42
riley minix,PF/F/UTIL,SAS,8.41%,0.0%,0.06%,0.02%,0.03%,$-2.42
quenton jackson,PG/SG/G/UTIL,IND,8.35%,0.0%,0.08%,0.03%,0.03%,$-2.42
daeqwon plowden,SF/SG/G/F/UTIL,ATL,10.03%,0.0%,0.11%,0.04%,0.03%,$-2.43
keion brooks jr.,PF/SF/F/UTIL,NOP,9.91%,0.0%,0.11%,0.04%,0.03%,$-2.44
ron harper jr.,PF/F/UTIL,DET,8.17%,0.0%,0.03%,0.02%,0.03%,$-2.45
johnny davis,PG/SF/G/F/UTIL,WAS,8.38%,0.0%,0.04%,0.01%,0.01%,$-2.45
terrence shannon jr.,SG/G/UTIL,MIN,10.68%,0.0%,0.07%,0.03%,0.03%,$-2.46
ariel hukporti,C/UTIL,NYK,8.07%,0.0%,0.05%,0.02%,0.03%,$-2.46
jeremiah robinson-earl,C/PF/F/UTIL,NOP,7.81%,0.0%,0.07%,0.01%,0.01%,$-2.47
hunter tyson,PF/SF/F/UTIL,DEN,9.98%,0.0%,0.1%,0.03%,0.03%,$-2.48
mo bamba,C/UTIL,UTA,7.38%,0.0%,0.04%,0.02%,0.03%,$-2.48
justin champagnie,PF/SF/F/UTIL,WAS,7.35%,0.0%,0.05%,0.03%,0.03%,$-2.48
p.j. tucker,PF/F/UTIL,UTA,7.9%,0.0%,0.03%,0.02%,0.03%,$-2.48
dario saric,C/PF/F/UTIL,DEN,9.37%,0.0%,0.08%,0.04%,0.03%,$-2.48
john konchar,SF/SG/G/F/UTIL,MEM,9.97%,0.0%,0.1%,0.03%,0.01%,$-2.48
micah potter,PF/F/UTIL,UTA,7.55%,0.0%,0.08%,0.02%,0.03%,$-2.48
pacome dadiet,SF/SG/G/F/UTIL,NYK,9.28%,0.0%,0.07%,0.04%,0.03%,$-2.48
tidjane salaun,PF/SF/F/UTIL,CHA,9.74%,0.0%,0.1%,0.03%,0.03%,$-2.49
matt ryan,SF/SG/G/F/UTIL,NYK,8.3%,0.0%,0.08%,0.06%,0.03%,$-2.49
tolu smith,C/UTIL,DET,7.32%,0.0%,0.03%,0.03%,0.03%,$-2.5
leonard miller,C/PF/F/UTIL,MIN,7.09%,0.0%,0.06%,0.03%,0.03%,$-2.5
ben sheppard,SG/G/UTIL,IND,7.02%,0.0%,0.08%,0.01%,0.01%,$-2.51
harrison ingram,PF/F/UTIL,SAS,6.77%,0.0%,0.08%,0.03%,0.03%,$-2.52
tre mann,PG/G/UTIL,CHA,7.0%,0.0%,0.03%,0.03%,0.04%,$-2.53
colby jones,SF/SG/G/F/UTIL,SAC,9.2%,0.0%,0.07%,0.03%,0.03%,$-2.53
peyton watson,PF/SF/F/UTIL,DEN,8.87%,0.0%,0.09%,0.03%,0.03%,$-2.53
wendell moore jr.,SF/SG/G/F/UTIL,DET,7.98%,0.0%,0.08%,0.05%,0.03%,$-2.53
james johnson,C/PF/F/UTIL,IND,6.82%,0.0%,0.05%,0.03%,0.03%,$-2.54
anthony gill,C/PF/F/UTIL,WAS,7.43%,0.0%,0.11%,0.05%,0.03%,$-2.54
enrique freeman,C/PF/F/UTIL,IND,8.96%,0.0%,0.08%,0.03%,0.03%,$-2.54
james wiseman,C/UTIL,IND,6.59%,0.0%,0.03%,0.01%,0.03%,$-2.55
jordan mclaughlin,PG/G/UTIL,SAS,6.57%,0.0%,0.03%,0.01%,0.03%,$-2.56
spencer jones,SF/SG/G/F/UTIL,DEN,6.51%,0.0%,0.04%,0.03%,0.03%,$-2.56
dejounte murray,PG/G/UTIL,NOP,6.03%,0.0%,0.06%,0.02%,0.03%,$-2.57
trey alexander,PG/SG/G/UTIL,DEN,7.25%,0.0%,0.06%,0.05%,0.03%,$-2.58
blake wesley,PG/SG/G/UTIL,SAS,6.31%,0.0%,0.03%,0.03%,0.03%,$-2.58
tre jones,PG/G/UTIL,SAS,6.1%,0.0%,0.02%,0.02%,0.03%,$-2.58
cody williams,SF/F/UTIL,UTA,7.02%,0.0%,0.05%,0.03%,0.04%,$-2.59
kevin mccullar jr.,SF/F/UTIL,NYK,6.04%,0.0%,0.04%,0.03%,0.03%,$-2.59
jay huff,C/UTIL,MEM,6.11%,0.0%,0.05%,0.01%,0.03%,$-2.59
grant williams,C/UTIL,CHA,5.95%,0.0%,0.03%,0.01%,0.03%,$-2.6
bobi klintman,PF/F/UTIL,DET,6.03%,0.0%,0.03%,0.01%,0.03%,$-2.61
reed sheppard,PG/SG/G/UTIL,HOU,5.97%,0.0%,0.02%,0.01%,0.01%,$-2.61
josh minott,SF/F/UTIL,MIN,5.62%,0.0%,0.05%,0.02%,0.03%,$-2.62
marvin bagley iii,C/UTIL,WAS,5.59%,0.0%,0.02%,0.01%,0.03%,$-2.63
pj hall,C/UTIL,DEN,5.45%,0.0%,0.03%,0.02%,0.03%,$-2.64
jesse edwards,C/UTIL,MIN,5.37%,0.0%,0.04%,0.01%,0.03%,$-2.64
jamal cain,SF/F/UTIL,NOP,5.37%,0.0%,0.03%,0.02%,0.03%,$-2.64
jae crowder,C/PF/F/UTIL,SAC,7.08%,0.0%,0.04%,0.03%,0.03%,$-2.65
alex caruso,PG/SF/G/F/UTIL,OKC,7.08%,0.0%,0.02%,0.03%,0.03%,$-2.65
kobe bufkin,PG/G/UTIL,ATL,5.27%,0.0%,0.02%,0.02%,0.03%,$-2.65
jared butler,PG/G/UTIL,WAS,5.43%,0.0%,0.02%,0.01%,0.03%,$-2.65
jaden ivey,PG/G/UTIL,DET,5.33%,0.0%,0.02%,0.02%,0.03%,$-2.65
josh okogie,PF/SF/F/UTIL,CHA,6.67%,0.0%,0.03%,0.03%,0.05%,$-2.67
cason wallace,PG/SG/G/UTIL,OKC,4.85%,0.0%,0.03%,0.03%,0.04%,$-2.67
antonio reeves,PG/SG/G/UTIL,NOP,4.9%,0.0%,0.02%,0.03%,0.03%,$-2.67
daron holmes ii,C/UTIL,DEN,5.01%,0.0%,0.02%,0.02%,0.03%,$-2.67
jacob toppin,PF/F/UTIL,NYK,4.9%,0.0%,0.02%,0.02%,0.03%,$-2.68
cody martin,SF/SG/G/F/UTIL,CHA,5.96%,0.0%,0.03%,0.04%,0.04%,$-2.68
tyler kolek,PG/G/UTIL,NYK,4.96%,0.0%,0.01%,0.03%,0.03%,$-2.68
bogdan bogdanovic,SF/SG/G/F/UTIL,ATL,5.46%,0.0%,0.04%,0.1%,0.05%,$-2.69
daniel theis,C/UTIL,NOP,4.64%,0.0%,0.02%,0.03%,0.03%,$-2.69
taj gibson,C/UTIL,CHA,4.89%,0.0%,0.01%,0.02%,0.03%,$-2.69
charles bassey,C/UTIL,SAS,4.81%,0.0%,0.01%,0.03%,0.04%,$-2.69
jock landale,C/UTIL,HOU,4.62%,0.0%,0.01%,0.01%,0.03%,$-2.7
paul reed,C/UTIL,DET,4.41%,0.0%,0.01%,0.02%,0.03%,$-2.72
mouhamed gueye,PF/F/UTIL,ATL,4.29%,0.0%,0.02%,0.03%,0.03%,$-2.72
kevin huerter,SF/SG/G/F/UTIL,SAC,5.48%,0.0%,0.02%,0.03%,0.03%,$-2.73
david roddy,PF/F/UTIL,ATL,4.16%,0.0%,0.01%,0.01%,0.03%,$-2.73
n'faly dante,C/UTIL,HOU,3.94%,0.0%,0.02%,0.01%,0.03%,$-2.74
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,4.78%,0.0%,0.01%,0.09%,0.04%,$-2.75
david duke jr.,SG/G/UTIL,SAS,3.57%,0.0%,0.01%,0.01%,0.03%,$-2.77
donte divincenzo,PG/G/UTIL,MIN,4.08%,0.0%,0.02%,0.04%,0.05%,$-2.79
marcus smart,SG/G/UTIL,MEM,3.26%,0.0%,0.01%,0.01%,0.04%,$-2.79
isaac jones,C/PF/F/UTIL,SAC,3.16%,0.0%,0.01%,0.03%,0.03%,$-2.8
alexandre sarr,C/PF/F/UTIL,WAS,3.6%,0.0%,0.01%,0.1%,0.05%,$-2.81
og anunoby,PF/SF/F/UTIL,NYK,3.26%,0.0%,0.0%,0.12%,0.06%,$-2.82
fred vanvleet,PG/G/UTIL,HOU,3.31%,0.0%,0.0%,0.06%,0.07%,$-2.82
clint capela,C/UTIL,ATL,3.58%,0.0%,0.0%,0.04%,0.05%,$-2.82
deandre jordan,C/UTIL,DEN,2.74%,0.0%,0.02%,0.01%,0.03%,$-2.82
saddiq bey,SF/F/UTIL,WAS,2.58%,0.0%,0.01%,0.02%,0.04%,$-2.83
patrick baldwin jr.,PF/F/UTIL,WAS,2.59%,0.0%,0.0%,0.02%,0.03%,$-2.83
tristen newton,PG/G/UTIL,MIN,2.62%,0.0%,0.0%,0.01%,0.03%,$-2.83
isaiah jackson,C/UTIL,IND,2.51%,0.0%,0.01%,0.01%,0.03%,$-2.84
khris middleton,SF/SG/G/F/UTIL,MIL,2.6%,0.0%,0.0%,0.07%,0.05%,$-2.85
zach collins,C/UTIL,SAS,2.27%,0.0%,0.01%,0.01%,0.03%,$-2.85
jabari smith jr.,C/PF/F/UTIL,HOU,2.44%,0.0%,0.01%,0.07%,0.05%,$-2.86
mitchell robinson,C/UTIL,NYK,2.17%,0.0%,0.01%,0.02%,0.04%,$-2.86
de'aaron fox,PG/G/UTIL,SAS,2.53%,0.0%,0.0%,0.06%,0.07%,$-2.86
julius randle,C/PF/F/UTIL,MIN,2.48%,0.0%,0.0%,0.13%,0.07%,$-2.87
russell westbrook,PG/G/UTIL,DEN,2.1%,0.0%,0.0%,0.04%,0.06%,$-2.89
bobby portis,C/PF/F/UTIL,MIL,2.04%,0.0%,0.0%,0.08%,0.05%,$-2.9
desmond bane,SG/G/UTIL,MEM,1.41%,0.0%,0.0%,0.12%,0.08%,$-2.92
jalen williams,PF/F/UTIL,OKC,1.3%,0.0%,0.0%,0.1%,0.08%,$-2.93
brandon ingram,PG/SG/G/UTIL,NOP,1.22%,0.0%,0.0%,0.09%,0.08%,$-2.94
damian lillard,PG/G/UTIL,MIL,0.97%,0.0%,0.0%,0.11%,0.08%,$-2.95
alperen sengun,C/UTIL,HOU,0.7%,0.0%,0.0%,0.14%,0.09%,$-2.96
chet holmgren,C/UTIL,OKC,0.66%,0.0%,0.0%,0.03%,0.07%,$-2.96
lamelo ball,PG/G/UTIL,CHA,0.34%,0.0%,0.0%,0.08%,0.1%,$-2.98
giannis antetokounmpo,C/PF/F/UTIL,MIL,0.24%,0.0%,0.0%,2.01%,0.11%,$-2.99
