Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4631198257,NBA $30K Sharpshooter [$5K to 1st],173720036,$3,Cade Cunningham (37514407),Anthony Edwards (37514420),Ausar Thompson (37514714),Naz Reid (37514564),Jaren Jackson Jr. (37514448),Keon Ellis (37514889),Keegan Murray (37514707),Ryan Rollins (37515010)
4631198258,NBA $30K Sharpshooter [$5K to 1st],173720036,$3,Ryan Rollins (37515010),Cam Whitmore (37514855),Pat Connaughton (37514974),Jaren Jackson Jr. (37514448),Mark Williams (37514441),Shai Gilgeous-Alexander (37514402),Devin Vassell (37514559),Jonas Valanciunas (37514579)
4631198259,NBA $30K Sharpshooter [$5K to 1st],173720036,$3,AJ Green (37514934),Devin Carter (37515219),Amen Thompson (37514443),Precious Achiuwa (37514646),Jonas Valanciunas (37514579),Ryan Rollins (37515010),Jaren Jackson Jr. (37514448),Nikola Jokic (37514396)
4631198260,NBA $30K Sharpshooter [$5K to 1st],173720036,$3,Ryan Rollins (37515010),Julian Strawther (37514915),Aaron Wiggins (37514609),Pascal Siakam (37514472),Mark Williams (37514441),Christian Braun (37514621),Gary Trent Jr. (37514781),Nikola Jokic (37514396)
4631198261,NBA $30K Sharpshooter [$5K to 1st],173720036,$3,Ryan Rollins (37515010),AJ Green (37514934),Andre Jackson Jr. (37514872),Kyle Kuzma (37514544),Mark Williams (37514441),Jamal Murray (37514488),Precious Achiuwa (37514646),Nikola Jokic (37514396)
4631198262,NBA $30K Sharpshooter [$5K to 1st],173720036,$3,Ryan Rollins (37515010),AJ Green (37514934),Jae'Sean Tate (37514993),Naz Reid (37514564),Jonas Valanciunas (37514579),Jamal Murray (37514488),Amen Thompson (37514443),Nikola Jokic (37514396)
4631198263,NBA $30K Sharpshooter [$5K to 1st],173720036,$3,Cade Cunningham (37514407),Gary Trent Jr. (37514781),Devin Vassell (37514559),Naz Reid (37514564),Myles Turner (37514554),Ryan Rollins (37515010),Aaron Gordon (37514723),Trae Young (37514415)
4631198264,NBA $30K Sharpshooter [$5K to 1st],173720036,$3,Cade Cunningham (37514407),Keon Ellis (37514889),Andre Jackson Jr. (37514872),Tari Eason (37514613),Precious Achiuwa (37514646),Ryan Rollins (37515010),Naz Reid (37514564),Nikola Jokic (37514396)
4631198265,NBA $30K Sharpshooter [$5K to 1st],173720036,$3,Shai Gilgeous-Alexander (37514402),Anthony Edwards (37514420),Ausar Thompson (37514714),Aaron Gordon (37514723),Jonas Valanciunas (37514579),Jamal Murray (37514488),Cam Whitmore (37514855),Ryan Rollins (37515010)
4631198266,NBA $30K Sharpshooter [$5K to 1st],173720036,$3,Cade Cunningham (37514407),AJ Green (37514934),Aaron Wiggins (37514609),Tobias Harris (37514576),Precious Achiuwa (37514646),Ryan Rollins (37515010),Naz Reid (37514564),Shai Gilgeous-Alexander (37514402)
